Predicted Train Time,Predicted Mid-Price,Buy/Sell
14:41:05,307.7779967188176,Hold
14:41:06,307.71731112393115,Hold
14:41:07,307.69626395528576,Hold
14:41:08,306.39351213901614,Hold
14:41:09,306.95054810867396,Hold
14:41:10,306.64866183227207,Hold
14:41:11,307.43571647549214,Hold
14:41:12,307.06740714748736,Hold
14:41:13,306.83044325760324,Hold
14:41:14,307.63436189626015,Hold
14:41:15,307.6173885029531,Hold
14:41:16,307.4444383132298,Hold
14:41:17,307.7779967188176,Hold
14:41:18,307.71731112393115,Hold
14:41:19,307.69626395528576,Hold
14:41:20,306.39351213901614,Hold
14:41:21,306.95054810867396,Hold
14:41:22,306.64866183227207,Hold
14:41:23,307.43571647549214,Hold
14:41:24,307.06740714748736,Hold
14:41:25,306.83044325760324,Hold
14:41:26,307.63436189626015,Hold
14:41:27,307.6173885029531,Hold
14:41:28,307.4444383132298,Hold
14:41:29,307.7779967188176,Hold
14:41:30,307.71731112393115,Hold
14:41:31,307.69626395528576,Hold
14:41:32,306.39351213901614,Hold
14:41:33,306.95054810867396,Hold
14:41:34,306.64866183227207,Hold
14:41:35,307.43571647549214,Hold
14:41:36,307.06740714748736,Hold
14:41:37,306.83044325760324,Hold
14:41:38,307.63436189626015,Hold
14:41:39,307.6173885029531,Hold
14:41:40,307.4444383132298,Hold
14:41:41,307.7779967188176,Hold
14:41:42,307.71731112393115,Hold
14:41:43,307.69626395528576,Hold
14:41:44,306.39351213901614,Hold
14:41:45,306.95054810867396,Hold
14:41:46,306.64866183227207,Hold
14:41:47,307.43571647549214,Hold
14:41:48,307.06740714748736,Hold
14:41:49,306.83044325760324,Hold
14:41:50,307.63436189626015,Hold
14:41:51,307.6173885029531,Hold
14:41:52,307.4444383132298,Hold
14:41:53,307.7779967188176,Hold
14:41:54,307.71731112393115,Hold
14:41:55,307.69626395528576,Hold
14:41:56,306.39351213901614,Hold
14:41:57,306.95054810867396,Hold
14:41:58,306.64866183227207,Hold
14:41:59,307.43571647549214,Hold
14:42:00,307.06740714748736,Hold
14:42:01,306.83044325760324,Hold
14:42:02,307.63436189626015,Hold
14:42:03,307.6173885029531,Hold
14:42:04,307.4444383132298,Hold
14:42:05,307.7779967188176,Hold
14:42:06,307.71731112393115,Hold
14:42:07,307.69626395528576,Hold
14:42:08,306.39351213901614,Hold
14:42:09,306.95054810867396,Hold
14:42:10,306.64866183227207,Hold
14:42:11,307.43571647549214,Hold
14:42:12,307.06740714748736,Hold
14:42:13,306.83044325760324,Hold
14:42:14,307.63436189626015,Hold
14:42:15,307.6173885029531,Hold
14:42:16,307.4444383132298,Hold
14:42:17,307.7779967188176,Hold
14:42:18,307.71731112393115,Hold
14:42:19,307.69626395528576,Hold
14:42:20,306.39351213901614,Hold
14:42:21,306.95054810867396,Hold
14:42:22,306.64866183227207,Hold
14:42:23,307.43571647549214,Hold
14:42:24,307.06740714748736,Hold
14:42:25,306.83044325760324,Hold
14:42:26,307.63436189626015,Hold
14:42:27,307.6173885029531,Hold
14:42:28,307.4444383132298,Hold
14:42:29,307.7779967188176,Hold
14:42:30,307.71731112393115,Hold
14:42:31,307.69626395528576,Hold
14:42:32,306.39351213901614,Hold
14:42:33,306.95054810867396,Hold
14:42:34,306.64866183227207,Hold
14:42:35,307.43571647549214,Hold
14:42:36,307.06740714748736,Hold
14:42:37,306.83044325760324,Hold
14:42:38,307.63436189626015,Hold
14:42:39,307.6173885029531,Hold
14:42:40,307.4444383132298,Hold
14:42:41,307.7779967188176,Hold
14:42:42,307.71731112393115,Hold
14:42:43,307.69626395528576,Hold
14:42:44,306.39351213901614,Hold
14:42:45,306.95054810867396,Hold
14:42:46,306.64866183227207,Hold
14:42:47,307.43571647549214,Hold
14:42:48,307.06740714748736,Hold
14:42:49,306.83044325760324,Hold
14:42:50,307.63436189626015,Hold
14:42:51,307.6173885029531,Hold
14:42:52,307.4444383132298,Hold
14:42:53,307.7779967188176,Hold
14:42:54,307.71731112393115,Hold
14:42:55,307.69626395528576,Hold
14:42:56,306.39351213901614,Hold
14:42:57,306.95054810867396,Hold
14:42:58,306.64866183227207,Hold
14:42:59,307.43571647549214,Hold
14:43:00,307.06740714748736,Hold
14:43:01,306.83044325760324,Hold
14:43:02,307.63436189626015,Hold
14:43:03,307.6173885029531,Hold
14:43:04,307.4444383132298,Hold
14:43:05,307.7779967188176,Hold
14:43:06,307.71731112393115,Hold
14:43:07,307.69626395528576,Hold
14:43:08,306.39351213901614,Hold
14:43:09,306.95054810867396,Hold
14:43:10,306.64866183227207,Hold
14:43:11,307.43571647549214,Hold
14:43:12,307.06740714748736,Hold
14:43:13,306.83044325760324,Hold
14:43:14,307.63436189626015,Hold
14:43:15,307.6173885029531,Hold
14:43:16,307.4444383132298,Hold
14:43:17,307.7779967188176,Hold
14:43:18,307.71731112393115,Hold
14:43:19,307.69626395528576,Hold
14:43:20,306.39351213901614,Hold
14:43:21,306.95054810867396,Hold
14:43:22,306.64866183227207,Hold
14:43:23,307.43571647549214,Hold
14:43:24,307.06740714748736,Hold
14:43:25,306.83044325760324,Hold
14:43:26,307.63436189626015,Hold
14:43:27,307.6173885029531,Hold
14:43:28,307.4444383132298,Hold
14:43:29,307.7779967188176,Hold
14:43:30,307.71731112393115,Hold
14:43:31,307.69626395528576,Hold
14:43:32,306.39351213901614,Hold
14:43:33,306.95054810867396,Hold
14:43:34,306.64866183227207,Hold
14:43:35,307.43571647549214,Hold
14:43:36,307.06740714748736,Hold
14:43:37,306.83044325760324,Hold
14:43:38,307.63436189626015,Hold
14:43:39,307.6173885029531,Hold
14:43:40,307.4444383132298,Hold
14:43:41,307.7779967188176,Hold
14:43:42,307.71731112393115,Hold
14:43:43,307.69626395528576,Hold
14:43:44,306.39351213901614,Hold
14:43:45,306.95054810867396,Hold
14:43:46,306.64866183227207,Hold
14:43:47,307.43571647549214,Hold
14:43:48,307.06740714748736,Hold
14:43:49,306.83044325760324,Hold
14:43:50,307.63436189626015,Hold
14:43:51,307.6173885029531,Hold
14:43:52,307.4444383132298,Hold
14:43:53,307.7779967188176,Hold
14:43:54,307.71731112393115,Hold
14:43:55,307.69626395528576,Hold
14:43:56,306.39351213901614,Hold
14:43:57,306.95054810867396,Hold
14:43:58,306.64866183227207,Hold
14:43:59,307.43571647549214,Hold
14:44:00,307.06740714748736,Hold
14:44:01,306.83044325760324,Hold
14:44:02,307.63436189626015,Hold
14:44:03,307.6173885029531,Hold
14:44:04,307.4444383132298,Hold
14:44:05,307.7779967188176,Hold
14:44:06,307.71731112393115,Hold
14:44:07,307.69626395528576,Hold
14:44:08,306.39351213901614,Hold
14:44:09,306.95054810867396,Hold
14:44:10,306.64866183227207,Hold
14:44:11,307.43571647549214,Hold
14:44:12,307.06740714748736,Hold
14:44:13,306.83044325760324,Hold
14:44:14,307.63436189626015,Hold
14:44:15,307.6173885029531,Hold
14:44:16,307.4444383132298,Hold
14:44:17,307.7779967188176,Hold
14:44:18,307.71731112393115,Hold
14:44:19,307.69626395528576,Hold
14:44:20,306.39351213901614,Hold
14:44:21,306.95054810867396,Hold
14:44:22,306.64866183227207,Hold
14:44:23,307.43571647549214,Hold
14:44:24,307.06740714748736,Hold
14:44:25,306.83044325760324,Hold
14:44:26,307.63436189626015,Hold
14:44:27,307.6173885029531,Hold
14:44:28,307.4444383132298,Hold
14:44:29,307.7779967188176,Hold
14:44:30,307.71731112393115,Hold
14:44:31,307.69626395528576,Hold
14:44:32,306.39351213901614,Hold
14:44:33,306.95054810867396,Hold
14:44:34,306.64866183227207,Hold
14:44:35,307.43571647549214,Hold
14:44:36,307.06740714748736,Hold
14:44:37,306.83044325760324,Hold
14:44:38,307.63436189626015,Hold
14:44:39,307.6173885029531,Hold
14:44:40,307.4444383132298,Hold
14:44:41,307.7779967188176,Hold
14:44:42,307.71731112393115,Hold
14:44:43,307.69626395528576,Hold
14:44:44,306.39351213901614,Hold
14:44:45,306.95054810867396,Hold
14:44:46,306.64866183227207,Hold
14:44:47,307.43571647549214,Hold
14:44:48,307.06740714748736,Hold
14:44:49,306.83044325760324,Hold
14:44:50,307.63436189626015,Hold
14:44:51,307.6173885029531,Hold
14:44:52,307.4444383132298,Hold
14:44:53,307.7779967188176,Hold
14:44:54,307.71731112393115,Hold
14:44:55,307.69626395528576,Hold
14:44:56,306.39351213901614,Hold
14:44:57,306.95054810867396,Hold
14:44:58,306.64866183227207,Hold
14:44:59,307.43571647549214,Hold
14:45:00,307.06740714748736,Hold
14:45:01,306.83044325760324,Hold
14:45:02,307.63436189626015,Hold
14:45:03,307.6173885029531,Hold
14:45:04,307.4444383132298,Hold
14:45:05,307.7779967188176,Hold
14:45:06,307.71731112393115,Hold
14:45:07,307.69626395528576,Hold
14:45:08,306.39351213901614,Hold
14:45:09,306.95054810867396,Hold
14:45:10,306.64866183227207,Hold
14:45:11,307.43571647549214,Hold
14:45:12,307.06740714748736,Hold
14:45:13,306.83044325760324,Hold
14:45:14,307.63436189626015,Hold
14:45:15,307.6173885029531,Hold
14:45:16,307.4444383132298,Hold
14:45:17,307.7779967188176,Hold
14:45:18,307.71731112393115,Hold
14:45:19,307.69626395528576,Hold
14:45:20,306.39351213901614,Hold
14:45:21,306.95054810867396,Hold
14:45:22,306.64866183227207,Hold
14:45:23,307.43571647549214,Hold
14:45:24,307.06740714748736,Hold
14:45:25,306.83044325760324,Hold
14:45:26,307.63436189626015,Hold
14:45:27,307.6173885029531,Hold
14:45:28,307.4444383132298,Hold
14:45:29,307.7779967188176,Hold
14:45:30,307.71731112393115,Hold
14:45:31,307.69626395528576,Hold
14:45:32,306.39351213901614,Hold
14:45:33,306.95054810867396,Hold
14:45:34,306.64866183227207,Hold
14:45:35,307.43571647549214,Hold
14:45:36,307.06740714748736,Hold
14:45:37,306.83044325760324,Hold
14:45:38,307.63436189626015,Hold
14:45:39,307.6173885029531,Hold
14:45:40,307.4444383132298,Hold
14:45:41,307.7779967188176,Hold
14:45:42,307.71731112393115,Hold
14:45:43,307.69626395528576,Hold
14:45:44,306.39351213901614,Hold
14:45:45,306.95054810867396,Hold
14:45:46,306.64866183227207,Hold
14:45:47,307.43571647549214,Hold
14:45:48,307.06740714748736,Hold
14:45:49,306.83044325760324,Hold
14:45:50,307.63436189626015,Hold
14:45:51,307.6173885029531,Hold
14:45:52,307.4444383132298,Hold
14:45:53,307.7779967188176,Hold
14:45:54,307.71731112393115,Hold
14:45:55,307.69626395528576,Hold
14:45:56,306.39351213901614,Hold
14:45:57,306.95054810867396,Hold
14:45:58,306.64866183227207,Hold
14:45:59,307.43571647549214,Hold
14:46:00,307.06740714748736,Hold
14:46:01,306.83044325760324,Hold
14:46:02,307.63436189626015,Hold
14:46:03,307.6173885029531,Hold
14:46:04,307.4444383132298,Hold
14:46:05,307.7779967188176,Hold
14:46:06,307.71731112393115,Hold
14:46:07,307.69626395528576,Hold
14:46:08,306.39351213901614,Hold
14:46:09,306.95054810867396,Hold
14:46:10,306.64866183227207,Hold
14:46:11,307.43571647549214,Hold
14:46:12,307.06740714748736,Hold
14:46:13,306.83044325760324,Hold
14:46:14,307.63436189626015,Hold
14:46:15,307.6173885029531,Hold
14:46:16,307.4444383132298,Hold
14:46:17,307.7779967188176,Hold
14:46:18,307.71731112393115,Hold
14:46:19,307.69626395528576,Hold
14:46:20,306.39351213901614,Hold
14:46:21,306.95054810867396,Hold
14:46:22,306.64866183227207,Hold
14:46:23,307.43571647549214,Hold
14:46:24,307.06740714748736,Hold
14:46:25,306.83044325760324,Hold
14:46:26,307.63436189626015,Hold
14:46:27,307.6173885029531,Hold
14:46:28,307.4444383132298,Hold
14:46:29,307.7779967188176,Hold
14:46:30,307.71731112393115,Hold
14:46:31,307.69626395528576,Hold
14:46:32,306.39351213901614,Hold
14:46:33,306.95054810867396,Hold
14:46:34,306.64866183227207,Hold
14:46:35,307.43571647549214,Hold
14:46:36,307.06740714748736,Hold
14:46:37,306.83044325760324,Hold
14:46:38,307.63436189626015,Hold
14:46:39,307.6173885029531,Hold
14:46:40,307.4444383132298,Hold
14:46:41,307.7779967188176,Hold
14:46:42,307.71731112393115,Hold
14:46:43,307.69626395528576,Hold
14:46:44,306.39351213901614,Hold
14:46:45,306.95054810867396,Hold
14:46:46,306.64866183227207,Hold
14:46:47,307.43571647549214,Hold
14:46:48,307.06740714748736,Hold
14:46:49,306.83044325760324,Hold
14:46:50,307.63436189626015,Hold
14:46:51,307.6173885029531,Hold
14:46:52,307.4444383132298,Hold
14:46:53,307.7779967188176,Hold
14:46:54,307.71731112393115,Hold
14:46:55,307.69626395528576,Hold
14:46:56,306.39351213901614,Hold
14:46:57,306.95054810867396,Hold
14:46:58,306.64866183227207,Hold
14:46:59,307.43571647549214,Hold
14:47:00,307.06740714748736,Hold
14:47:01,306.83044325760324,Hold
14:47:02,307.63436189626015,Hold
14:47:03,307.6173885029531,Hold
14:47:04,307.4444383132298,Hold
14:47:05,307.7779967188176,Hold
14:47:06,307.71731112393115,Hold
14:47:07,307.69626395528576,Hold
14:47:08,306.39351213901614,Hold
14:47:09,306.95054810867396,Hold
14:47:10,306.64866183227207,Hold
14:47:11,307.43571647549214,Hold
14:47:12,307.06740714748736,Hold
14:47:13,306.83044325760324,Hold
14:47:14,307.63436189626015,Hold
14:47:15,307.6173885029531,Hold
14:47:16,307.4444383132298,Hold
14:47:17,307.7779967188176,Hold
14:47:18,307.71731112393115,Hold
14:47:19,307.69626395528576,Hold
14:47:20,306.39351213901614,Hold
14:47:21,306.95054810867396,Hold
14:47:22,306.64866183227207,Hold
14:47:23,307.43571647549214,Hold
14:47:24,307.06740714748736,Hold
14:47:25,306.83044325760324,Hold
14:47:26,307.63436189626015,Hold
14:47:27,307.6173885029531,Hold
14:47:28,307.4444383132298,Hold
14:47:29,307.7779967188176,Hold
14:47:30,307.71731112393115,Hold
14:47:31,307.69626395528576,Hold
14:47:32,306.39351213901614,Hold
14:47:33,306.95054810867396,Hold
14:47:34,306.64866183227207,Hold
14:47:35,307.43571647549214,Hold
14:47:36,307.06740714748736,Hold
14:47:37,306.83044325760324,Hold
14:47:38,307.63436189626015,Hold
14:47:39,307.6173885029531,Hold
14:47:40,307.4444383132298,Hold
14:47:41,307.7779967188176,Hold
14:47:42,307.71731112393115,Hold
14:47:43,307.69626395528576,Hold
14:47:44,306.39351213901614,Hold
14:47:45,306.95054810867396,Hold
14:47:46,306.64866183227207,Hold
14:47:47,307.43571647549214,Hold
14:47:48,307.06740714748736,Hold
14:47:49,306.83044325760324,Hold
14:47:50,307.63436189626015,Hold
14:47:51,307.6173885029531,Hold
14:47:52,307.4444383132298,Hold
14:47:53,307.7779967188176,Hold
14:47:54,307.71731112393115,Hold
14:47:55,307.69626395528576,Hold
14:47:56,306.39351213901614,Hold
14:47:57,306.95054810867396,Hold
14:47:58,306.64866183227207,Hold
14:47:59,307.43571647549214,Hold
14:48:00,307.06740714748736,Hold
14:48:01,306.83044325760324,Hold
14:48:02,307.63436189626015,Hold
14:48:03,307.6173885029531,Hold
14:48:04,307.4444383132298,Hold
14:48:05,307.7779967188176,Hold
14:48:06,307.71731112393115,Hold
14:48:07,307.69626395528576,Hold
14:48:08,306.39351213901614,Hold
14:48:09,306.95054810867396,Hold
14:48:10,306.64866183227207,Hold
14:48:11,307.43571647549214,Hold
14:48:12,307.06740714748736,Hold
14:48:13,306.83044325760324,Hold
14:48:14,307.63436189626015,Hold
14:48:15,307.6173885029531,Hold
14:48:16,307.4444383132298,Hold
14:48:17,307.7779967188176,Hold
14:48:18,307.71731112393115,Hold
14:48:19,307.69626395528576,Hold
14:48:20,306.39351213901614,Hold
14:48:21,306.95054810867396,Hold
14:48:22,306.64866183227207,Hold
14:48:23,307.43571647549214,Hold
14:48:24,307.06740714748736,Hold
14:48:25,306.83044325760324,Hold
14:48:26,307.63436189626015,Hold
14:48:27,307.6173885029531,Hold
14:48:28,307.4444383132298,Hold
14:48:29,307.7779967188176,Hold
14:48:30,307.71731112393115,Hold
14:48:31,307.69626395528576,Hold
14:48:32,306.39351213901614,Hold
14:48:33,306.95054810867396,Hold
14:48:34,306.64866183227207,Hold
14:48:35,307.43571647549214,Hold
14:48:36,307.06740714748736,Hold
14:48:37,306.83044325760324,Hold
14:48:38,307.63436189626015,Hold
14:48:39,307.6173885029531,Hold
14:48:40,307.4444383132298,Hold
14:48:41,307.7779967188176,Hold
14:48:42,307.71731112393115,Hold
14:48:43,307.69626395528576,Hold
14:48:44,306.39351213901614,Hold
14:48:45,306.95054810867396,Hold
14:48:46,306.64866183227207,Hold
14:48:47,307.43571647549214,Hold
14:48:48,307.06740714748736,Hold
14:48:49,306.83044325760324,Hold
14:48:50,307.63436189626015,Hold
14:48:51,307.6173885029531,Hold
14:48:52,307.4444383132298,Hold
14:48:53,307.7779967188176,Hold
14:48:54,307.71731112393115,Hold
14:48:55,307.69626395528576,Hold
14:48:56,306.39351213901614,Hold
14:48:57,306.95054810867396,Hold
14:48:58,306.64866183227207,Hold
14:48:59,307.43571647549214,Hold
14:49:00,307.06740714748736,Hold
14:49:01,306.83044325760324,Hold
14:49:02,307.63436189626015,Hold
14:49:03,307.6173885029531,Hold
14:49:04,307.4444383132298,Hold
14:49:05,307.7779967188176,Hold
14:49:06,307.71731112393115,Hold
14:49:07,307.69626395528576,Hold
14:49:08,306.39351213901614,Hold
14:49:09,306.95054810867396,Hold
14:49:10,306.64866183227207,Hold
14:49:11,307.43571647549214,Hold
14:49:12,307.06740714748736,Hold
14:49:13,306.83044325760324,Hold
14:49:14,307.63436189626015,Hold
14:49:15,307.6173885029531,Hold
14:49:16,307.4444383132298,Hold
14:49:17,307.7779967188176,Hold
14:49:18,307.71731112393115,Hold
14:49:19,307.69626395528576,Hold
14:49:20,306.39351213901614,Hold
14:49:21,306.95054810867396,Hold
14:49:22,306.64866183227207,Hold
14:49:23,307.43571647549214,Hold
14:49:24,307.06740714748736,Hold
14:49:25,306.83044325760324,Hold
14:49:26,307.63436189626015,Hold
14:49:27,307.6173885029531,Hold
14:49:28,307.4444383132298,Hold
14:49:29,307.7779967188176,Hold
14:49:30,307.71731112393115,Hold
14:49:31,307.69626395528576,Hold
14:49:32,306.39351213901614,Hold
14:49:33,306.95054810867396,Hold
14:49:34,306.64866183227207,Hold
14:49:35,307.43571647549214,Hold
14:49:36,307.06740714748736,Hold
14:49:37,306.83044325760324,Hold
14:49:38,307.63436189626015,Hold
14:49:39,307.6173885029531,Hold
14:49:40,307.4444383132298,Hold
14:49:41,307.7779967188176,Hold
14:49:42,307.71731112393115,Hold
14:49:43,307.69626395528576,Hold
14:49:44,306.39351213901614,Hold
14:49:45,306.95054810867396,Hold
14:49:46,306.64866183227207,Hold
14:49:47,307.43571647549214,Hold
14:49:48,307.06740714748736,Hold
14:49:49,306.83044325760324,Hold
14:49:50,307.63436189626015,Hold
14:49:51,307.6173885029531,Hold
14:49:52,307.4444383132298,Hold
14:49:53,307.7779967188176,Hold
14:49:54,307.71731112393115,Hold
14:49:55,307.69626395528576,Hold
14:49:56,306.39351213901614,Hold
14:49:57,306.95054810867396,Hold
14:49:58,306.64866183227207,Hold
14:49:59,307.43571647549214,Hold
14:50:00,307.06740714748736,Hold
14:50:01,306.83044325760324,Hold
14:50:02,307.63436189626015,Hold
14:50:03,307.6173885029531,Hold
14:50:04,307.4444383132298,Hold
14:50:05,307.7779967188176,Hold
14:50:06,307.71731112393115,Hold
14:50:07,307.69626395528576,Hold
14:50:08,306.39351213901614,Hold
14:50:09,306.95054810867396,Hold
14:50:10,306.64866183227207,Hold
14:50:11,307.43571647549214,Hold
14:50:12,307.06740714748736,Hold
14:50:13,306.83044325760324,Hold
14:50:14,307.63436189626015,Hold
14:50:15,307.6173885029531,Hold
14:50:16,307.4444383132298,Hold
14:50:17,307.7779967188176,Hold
14:50:18,307.71731112393115,Hold
14:50:19,307.69626395528576,Hold
14:50:20,306.39351213901614,Hold
14:50:21,306.95054810867396,Hold
14:50:22,306.64866183227207,Hold
14:50:23,307.43571647549214,Hold
14:50:24,307.06740714748736,Hold
14:50:25,306.83044325760324,Hold
14:50:26,307.63436189626015,Hold
14:50:27,307.6173885029531,Hold
14:50:28,307.4444383132298,Hold
14:50:29,307.7779967188176,Hold
14:50:30,307.71731112393115,Hold
14:50:31,307.69626395528576,Hold
14:50:32,306.39351213901614,Hold
14:50:33,306.95054810867396,Hold
14:50:34,306.64866183227207,Hold
14:50:35,307.43571647549214,Hold
14:50:36,307.06740714748736,Hold
14:50:37,306.83044325760324,Hold
14:50:38,307.63436189626015,Hold
14:50:39,307.6173885029531,Hold
14:50:40,307.4444383132298,Hold
14:50:41,307.7779967188176,Hold
14:50:42,307.71731112393115,Hold
14:50:43,307.69626395528576,Hold
14:50:44,306.39351213901614,Hold
14:50:45,306.95054810867396,Hold
14:50:46,306.64866183227207,Hold
14:50:47,307.43571647549214,Hold
14:50:48,307.06740714748736,Hold
14:50:49,306.83044325760324,Hold
14:50:50,307.63436189626015,Hold
14:50:51,307.6173885029531,Hold
14:50:52,307.4444383132298,Hold
14:50:53,307.7779967188176,Hold
14:50:54,307.71731112393115,Hold
14:50:55,307.69626395528576,Hold
14:50:56,306.39351213901614,Hold
14:50:57,306.95054810867396,Hold
14:50:58,306.64866183227207,Hold
14:50:59,307.43571647549214,Hold
14:51:00,307.06740714748736,Hold
14:51:01,306.83044325760324,Hold
14:51:02,307.63436189626015,Hold
14:51:03,307.6173885029531,Hold
14:51:04,307.4444383132298,Hold
14:51:05,307.7779967188176,Hold
14:51:06,307.71731112393115,Hold
14:51:07,307.69626395528576,Hold
14:51:08,306.39351213901614,Hold
14:51:09,306.95054810867396,Hold
14:51:10,306.64866183227207,Hold
14:51:11,307.43571647549214,Hold
14:51:12,307.06740714748736,Hold
14:51:13,306.83044325760324,Hold
14:51:14,307.63436189626015,Hold
14:51:15,307.6173885029531,Hold
14:51:16,307.4444383132298,Hold
14:51:17,307.7779967188176,Hold
14:51:18,307.71731112393115,Hold
14:51:19,307.69626395528576,Hold
14:51:20,306.39351213901614,Hold
14:51:21,306.95054810867396,Hold
14:51:22,306.64866183227207,Hold
14:51:23,307.43571647549214,Hold
14:51:24,307.06740714748736,Hold
14:51:25,306.83044325760324,Hold
14:51:26,307.63436189626015,Hold
14:51:27,307.6173885029531,Hold
14:51:28,307.4444383132298,Hold
14:51:29,307.7779967188176,Hold
14:51:30,307.71731112393115,Hold
14:51:31,307.69626395528576,Hold
14:51:32,306.39351213901614,Hold
14:51:33,306.95054810867396,Hold
14:51:34,306.64866183227207,Hold
14:51:35,307.43571647549214,Hold
14:51:36,307.06740714748736,Hold
14:51:37,306.83044325760324,Hold
14:51:38,307.63436189626015,Hold
14:51:39,307.6173885029531,Hold
14:51:40,307.4444383132298,Hold
14:51:41,307.7779967188176,Hold
14:51:42,307.71731112393115,Hold
14:51:43,307.69626395528576,Hold
14:51:44,306.39351213901614,Hold
14:51:45,306.95054810867396,Hold
14:51:46,306.64866183227207,Hold
14:51:47,307.43571647549214,Hold
14:51:48,307.06740714748736,Hold
14:51:49,306.83044325760324,Hold
14:51:50,307.63436189626015,Hold
14:51:51,307.6173885029531,Hold
14:51:52,307.4444383132298,Hold
14:51:53,307.7779967188176,Hold
14:51:54,307.71731112393115,Hold
14:51:55,307.69626395528576,Hold
14:51:56,306.39351213901614,Hold
14:51:57,306.95054810867396,Hold
14:51:58,306.64866183227207,Hold
14:51:59,307.43571647549214,Hold
14:52:00,307.06740714748736,Hold
14:52:01,306.83044325760324,Hold
14:52:02,307.63436189626015,Hold
14:52:03,307.6173885029531,Hold
14:52:04,307.4444383132298,Hold
14:52:05,307.7779967188176,Hold
14:52:06,307.71731112393115,Hold
14:52:07,307.69626395528576,Hold
14:52:08,306.39351213901614,Hold
14:52:09,306.95054810867396,Hold
14:52:10,306.64866183227207,Hold
14:52:11,307.43571647549214,Hold
14:52:12,307.06740714748736,Hold
14:52:13,306.83044325760324,Hold
14:52:14,307.63436189626015,Hold
14:52:15,307.6173885029531,Hold
14:52:16,307.4444383132298,Hold
14:52:17,307.7779967188176,Hold
14:52:18,307.71731112393115,Hold
14:52:19,307.69626395528576,Hold
14:52:20,306.39351213901614,Hold
14:52:21,306.95054810867396,Hold
14:52:22,306.64866183227207,Hold
14:52:23,307.43571647549214,Hold
14:52:24,307.06740714748736,Hold
14:52:25,306.83044325760324,Hold
14:52:26,307.63436189626015,Hold
14:52:27,307.6173885029531,Hold
14:52:28,307.4444383132298,Hold
14:52:29,307.7779967188176,Hold
14:52:30,307.71731112393115,Hold
14:52:31,307.69626395528576,Hold
14:52:32,306.39351213901614,Hold
14:52:33,306.95054810867396,Hold
14:52:34,306.64866183227207,Hold
14:52:35,307.43571647549214,Hold
14:52:36,307.06740714748736,Hold
14:52:37,306.83044325760324,Hold
14:52:38,307.63436189626015,Hold
14:52:39,307.6173885029531,Hold
14:52:40,307.4444383132298,Hold
14:52:41,307.7779967188176,Hold
14:52:42,307.71731112393115,Hold
14:52:43,307.69626395528576,Hold
14:52:44,306.39351213901614,Hold
14:52:45,306.95054810867396,Hold
14:52:46,306.64866183227207,Hold
14:52:47,307.43571647549214,Hold
14:52:48,307.06740714748736,Hold
14:52:49,306.83044325760324,Hold
14:52:50,307.63436189626015,Hold
14:52:51,307.6173885029531,Hold
14:52:52,307.4444383132298,Hold
14:52:53,307.7779967188176,Hold
14:52:54,307.71731112393115,Hold
14:52:55,307.69626395528576,Hold
14:52:56,306.39351213901614,Hold
14:52:57,306.95054810867396,Hold
14:52:58,306.64866183227207,Hold
14:52:59,307.43571647549214,Hold
14:53:00,307.06740714748736,Hold
14:53:01,306.83044325760324,Hold
14:53:02,307.63436189626015,Hold
14:53:03,307.6173885029531,Hold
14:53:04,307.4444383132298,Hold
14:53:05,307.7779967188176,Hold
14:53:06,307.71731112393115,Hold
14:53:07,307.69626395528576,Hold
14:53:08,306.39351213901614,Hold
14:53:09,306.95054810867396,Hold
14:53:10,306.64866183227207,Hold
14:53:11,307.43571647549214,Hold
14:53:12,307.06740714748736,Hold
14:53:13,306.83044325760324,Hold
14:53:14,307.63436189626015,Hold
14:53:15,307.6173885029531,Hold
14:53:16,307.4444383132298,Hold
14:53:17,307.7779967188176,Hold
14:53:18,307.71731112393115,Hold
14:53:19,307.69626395528576,Hold
14:53:20,306.39351213901614,Hold
14:53:21,306.95054810867396,Hold
14:53:22,306.64866183227207,Hold
14:53:23,307.43571647549214,Hold
14:53:24,307.06740714748736,Hold
14:53:25,306.83044325760324,Hold
14:53:26,307.63436189626015,Hold
14:53:27,307.6173885029531,Hold
14:53:28,307.4444383132298,Hold
14:53:29,307.7779967188176,Hold
14:53:30,307.71731112393115,Hold
14:53:31,307.69626395528576,Hold
14:53:32,306.39351213901614,Hold
14:53:33,306.95054810867396,Hold
14:53:34,306.64866183227207,Hold
14:53:35,307.43571647549214,Hold
14:53:36,307.06740714748736,Hold
14:53:37,306.83044325760324,Hold
14:53:38,307.63436189626015,Hold
14:53:39,307.6173885029531,Hold
14:53:40,307.4444383132298,Hold
14:53:41,307.7779967188176,Hold
14:53:42,307.71731112393115,Hold
14:53:43,307.69626395528576,Hold
14:53:44,306.39351213901614,Hold
14:53:45,306.95054810867396,Hold
14:53:46,306.64866183227207,Hold
14:53:47,307.43571647549214,Hold
14:53:48,307.06740714748736,Hold
14:53:49,306.83044325760324,Hold
14:53:50,307.63436189626015,Hold
14:53:51,307.6173885029531,Hold
14:53:52,307.4444383132298,Hold
14:53:53,307.7779967188176,Hold
14:53:54,307.71731112393115,Hold
14:53:55,307.69626395528576,Hold
14:53:56,306.39351213901614,Hold
14:53:57,306.95054810867396,Hold
14:53:58,306.64866183227207,Hold
14:53:59,307.43571647549214,Hold
14:54:00,307.06740714748736,Hold
