Train Time,Train Bid_ask_spread,Test Time,Test Bid_ask_spread,Predicted Train Time,Predicted Bid_ask_spread
13:43:49,6.0,,,13:43:49,6.0
13:43:50,6.0,,,13:43:50,6.0
13:43:51,4.54,,,13:43:51,4.54
13:43:52,2.59,,,13:43:52,2.59
13:43:53,4.67,,,13:43:53,4.67
13:43:54,2.47,,,13:43:54,2.47
13:43:55,1.9,,,13:43:55,1.9
13:43:56,6.25,,,13:43:56,6.25
13:43:57,12.0,,,13:43:57,12.0
13:43:58,11.0,,,13:43:58,11.0
13:43:59,9.35,,,13:43:59,9.35
13:44:00,6.54,,,13:44:00,6.54
13:44:01,7.54,,,13:44:01,7.54
13:44:02,4.74,,,13:44:02,4.74
13:44:03,1.57,,,13:44:03,1.57
13:44:04,2.0,,,13:44:04,2.0
13:44:05,1.58,,,13:44:05,1.58
13:44:06,18.04,,,13:44:06,18.04
13:44:07,17.98,,,13:44:07,17.98
13:44:08,14.07,,,13:44:08,14.07
13:44:09,11.12,,,13:44:09,11.12
13:44:10,7.77,,,13:44:10,7.77
13:44:11,8.7,,,13:44:11,8.7
13:44:12,6.5,,,13:44:12,6.5
13:44:13,3.59,,,13:44:13,3.59
13:44:14,7.53,,,13:44:14,7.53
13:44:15,9.12,,,13:44:15,9.12
13:44:16,7.0,,,13:44:16,7.0
13:44:17,6.86,,,13:44:17,6.86
13:44:18,5.9,,,13:44:18,5.9
13:44:19,3.58,,,13:44:19,3.58
13:44:20,1.78,,,13:44:20,1.78
13:44:21,2.0,,,13:44:21,2.0
13:44:22,2.0,,,13:44:22,2.0
13:44:23,1.67,,,13:44:23,1.67
13:44:24,2.46,,,13:44:24,2.46
13:44:25,1.0,,,13:44:25,1.0
13:44:26,4.0,,,13:44:26,4.0
13:44:27,11.0,,,13:44:27,11.0
13:44:28,11.0,,,13:44:28,11.0
13:44:29,10.54,,,13:44:29,10.54
13:44:30,8.57,,,13:44:30,8.57
13:44:31,6.72,,,13:44:31,6.72
13:44:32,4.5,,,13:44:32,4.5
13:44:33,2.67,,,13:44:33,2.67
13:44:34,1.39,,,13:44:34,1.39
13:44:35,2.41,,,13:44:35,2.41
13:44:36,1.73,,,13:44:36,1.73
13:44:37,1.0,,,13:44:37,1.0
13:44:38,2.5,,,13:44:38,2.5
13:44:39,6.7,,,13:44:39,6.7
13:44:40,4.06,,,13:44:40,4.06
13:44:41,1.0,,,13:44:41,1.0
13:44:42,1.0,,,13:44:42,1.0
13:44:43,1.0,,,13:44:43,1.0
13:44:44,11.33,,,13:44:44,11.33
13:44:45,9.06,,,13:44:45,9.06
13:44:46,4.0,,,13:44:46,4.0
13:44:47,4.0,,,13:44:47,4.0
13:44:48,2.95,,,13:44:48,2.95
13:44:49,6.62,,,13:44:49,6.62
13:44:50,4.92,,,13:44:50,4.92
13:44:51,4.0,,,13:44:51,4.0
13:44:52,3.86,,,13:44:52,3.86
13:44:53,2.14,,,13:44:53,2.14
13:44:54,1.55,,,13:44:54,1.55
13:44:55,1.0,,,13:44:55,1.0
13:44:56,7.67,,,13:44:56,7.67
13:44:57,11.17,,,13:44:57,11.17
13:44:58,4.78,,,13:44:58,4.78
13:44:59,10.17,,,13:44:59,10.17
13:45:00,15.0,,,13:45:00,15.0
13:45:01,10.88,,,13:45:01,10.88
13:45:02,5.36,,,13:45:02,5.36
13:45:03,7.69,,,13:45:03,7.69
13:45:04,7.22,,,13:45:04,7.22
13:45:05,7.27,,,13:45:05,7.27
13:45:06,9.04,,,13:45:06,9.04
13:45:07,4.0,,,13:45:07,4.0
13:45:08,4.18,,,13:45:08,4.18
13:45:09,4.0,,,13:45:09,4.0
13:45:10,5.49,,,13:45:10,5.49
13:45:11,3.29,,,13:45:11,3.29
13:45:12,2.55,,,13:45:12,2.55
13:45:13,2.95,,,13:45:13,2.95
13:45:14,3.0,,,13:45:14,3.0
13:45:15,2.06,,,13:45:15,2.06
13:45:16,5.15,,,13:45:16,5.15
13:45:17,8.0,,,13:45:17,8.0
13:45:18,7.31,,,13:45:18,7.31
13:45:19,7.75,,,13:45:19,7.75
13:45:20,7.45,,,13:45:20,7.45
13:45:21,7.0,,,13:45:21,7.0
13:45:22,6.77,,,13:45:22,6.77
13:45:23,5.25,,,13:45:23,5.25
13:45:24,3.25,,,13:45:24,3.25
13:45:25,9.61,,,13:45:25,9.61
13:45:26,21.86,,,13:45:26,21.86
13:45:27,21.24,,,13:45:27,21.24
13:45:28,19.36,,,13:45:28,19.36
13:45:29,16.48,,,13:45:29,16.48
13:45:30,15.32,,,13:45:30,15.32
13:45:31,14.26,,,13:45:31,14.26
13:45:32,14.92,,,13:45:32,14.92
13:45:33,14.0,,,13:45:33,14.0
13:45:34,10.87,,,13:45:34,10.87
13:45:35,11.27,,,13:45:35,11.27
13:45:36,9.2,,,13:45:36,9.2
13:45:37,6.77,,,13:45:37,6.77
13:45:38,4.38,,,13:45:38,4.38
13:45:39,3.33,,,13:45:39,3.33
13:45:40,4.24,,,13:45:40,4.24
13:45:41,4.31,,,13:45:41,4.31
13:45:42,7.8,,,13:45:42,7.8
13:45:43,9.86,,,13:45:43,9.86
13:45:44,14.29,,,13:45:44,14.29
13:45:45,13.23,,,13:45:45,13.23
13:45:46,12.0,,,13:45:46,12.0
13:45:47,9.13,,,13:45:47,9.13
13:45:48,2.7,,,13:45:48,2.7
13:45:49,8.08,,,13:45:49,8.08
13:45:50,15.24,,,13:45:50,15.24
13:45:51,15.27,,,13:45:51,15.27
13:45:52,1.88,,,13:45:52,1.88
13:45:53,1.89,,,13:45:53,1.89
13:45:54,5.0,,,13:45:54,5.0
13:45:55,7.31,,,13:45:55,7.31
13:45:56,15.0,,,13:45:56,15.0
13:45:57,15.0,,,13:45:57,15.0
13:45:58,2.0,,,13:45:58,2.0
13:45:59,2.0,,,13:45:59,2.0
13:46:00,2.86,,,13:46:00,2.86
13:46:01,3.13,,,13:46:01,3.13
13:46:02,2.84,,,13:46:02,2.84
13:46:03,6.01,,,13:46:03,6.01
13:46:04,11.35,,,13:46:04,11.35
13:46:05,9.97,,,13:46:05,9.97
13:46:06,9.22,,,13:46:06,9.22
13:46:07,6.41,,,13:46:07,6.41
13:46:08,4.88,,,13:46:08,4.88
13:46:09,4.0,,,13:46:09,4.0
13:46:10,2.4,,,13:46:10,2.4
13:46:11,8.9,,,13:46:11,8.9
13:46:12,9.33,,,13:46:12,9.33
13:46:13,8.17,,,13:46:13,8.17
13:46:14,7.47,,,13:46:14,7.47
13:46:15,2.87,,,13:46:15,2.87
13:46:16,1.76,,,13:46:16,1.76
13:46:17,8.55,,,13:46:17,8.55
13:46:18,3.17,,,13:46:18,3.17
13:46:19,4.0,,,13:46:19,4.0
13:46:20,4.0,,,13:46:20,4.0
13:46:21,4.3,,,13:46:21,4.3
13:46:22,3.75,,,13:46:22,3.75
13:46:23,2.28,,,13:46:23,2.28
13:46:24,2.67,,,13:46:24,2.67
13:46:25,1.42,,,13:46:25,1.42
13:46:26,3.18,,,13:46:26,3.18
13:46:27,11.05,,,13:46:27,11.05
13:46:28,7.09,,,13:46:28,7.09
13:46:29,5.14,,,13:46:29,5.14
13:46:30,4.74,,,13:46:30,4.74
13:46:31,4.19,,,13:46:31,4.19
13:46:32,4.31,,,13:46:32,4.31
13:46:33,2.07,,,13:46:33,2.07
13:46:34,1.93,,,13:46:34,1.93
13:46:35,3.0,,,13:46:35,3.0
13:46:36,3.0,,,13:46:36,3.0
13:46:37,5.12,,,13:46:37,5.12
13:46:38,5.11,,,13:46:38,5.11
13:46:39,4.25,,,13:46:39,4.25
13:46:40,2.92,,,13:46:40,2.92
13:46:41,2.75,,,13:46:41,2.75
13:46:42,1.5,,,13:46:42,1.5
13:46:43,4.34,,,13:46:43,4.34
13:46:44,4.23,,,13:46:44,4.23
13:46:45,5.53,,,13:46:45,5.53
13:46:46,13.17,,,13:46:46,13.17
13:46:47,20.39,,,13:46:47,20.39
13:46:48,23.92,,,13:46:48,23.92
13:46:49,22.88,,,13:46:49,22.88
13:46:50,16.61,,,13:46:50,16.61
13:46:51,18.0,,,13:46:51,18.0
13:46:52,7.77,,,13:46:52,7.77
13:46:53,4.71,,,13:46:53,4.71
13:46:54,6.23,,,13:46:54,6.23
13:46:55,3.67,,,13:46:55,3.67
13:46:56,1.0,,,13:46:56,1.0
13:46:57,1.0,,,13:46:57,1.0
13:46:58,4.91,,,13:46:58,4.91
13:46:59,8.77,,,13:46:59,8.77
13:47:00,9.0,,,13:47:00,9.0
13:47:01,9.0,,,13:47:01,9.0
13:47:02,7.49,,,13:47:02,7.49
13:47:03,4.55,,,13:47:03,4.55
13:47:04,3.01,,,13:47:04,3.01
13:47:05,3.58,,,13:47:05,3.58
13:47:06,1.0,,,13:47:06,1.0
13:47:07,2.07,,,13:47:07,2.07
13:47:08,1.0,,,13:47:08,1.0
13:47:09,10.7,,,13:47:09,10.7
13:47:10,11.9,,,13:47:10,11.9
13:47:11,9.4,,,13:47:11,9.4
13:47:12,4.73,,,13:47:12,4.73
13:47:13,1.13,,,13:47:13,1.13
13:47:14,3.36,,,13:47:14,3.36
13:47:15,2.42,,,13:47:15,2.42
13:47:16,2.0,,,13:47:16,2.0
13:47:17,10.41,,,13:47:17,10.41
13:47:18,17.61,,,13:47:18,17.61
13:47:19,12.14,,,13:47:19,12.14
13:47:20,11.23,,,13:47:20,11.23
13:47:21,8.5,,,13:47:21,8.5
13:47:22,4.01,,,13:47:22,4.01
13:47:23,6.8,,,13:47:23,6.8
13:47:24,8.29,,,13:47:24,8.29
13:47:25,12.2,,,13:47:25,12.2
13:47:26,13.83,,,13:47:26,13.83
13:47:27,12.56,,,13:47:27,12.56
13:47:28,9.78,,,13:47:28,9.78
13:47:29,10.38,,,13:47:29,10.38
13:47:30,8.43,,,13:47:30,8.43
13:47:31,7.5,,,13:47:31,7.5
13:47:32,7.1,,,13:47:32,7.1
13:47:33,6.5,,,13:47:33,6.5
13:47:34,9.1,,,13:47:34,9.1
13:47:35,7.2,,,13:47:35,7.2
13:47:36,5.25,,,13:47:36,5.25
13:47:37,3.58,,,13:47:37,3.58
13:47:38,1.04,,,13:47:38,1.04
13:47:39,1.0,,,13:47:39,1.0
13:47:40,1.72,,,13:47:40,1.72
13:47:41,13.33,,,13:47:41,13.33
13:47:42,15.22,,,13:47:42,15.22
13:47:43,15.0,,,13:47:43,15.0
13:47:44,14.24,,,13:47:44,14.24
13:47:45,1.06,,,13:47:45,1.06
13:47:46,1.38,,,13:47:46,1.38
13:47:47,15.02,,,13:47:47,15.02
13:47:48,14.6,,,13:47:48,14.6
13:47:49,10.45,,,13:47:49,10.45
13:47:50,7.17,,,13:47:50,7.17
13:47:51,6.0,,,13:47:51,6.0
13:47:52,5.0,,,13:47:52,5.0
13:47:53,5.0,,,13:47:53,5.0
13:47:54,2.47,,,13:47:54,2.47
13:47:55,6.96,,,13:47:55,6.96
13:47:56,13.13,,,13:47:56,13.13
13:47:57,13.71,,,13:47:57,13.71
13:47:58,14.0,,,13:47:58,14.0
13:47:59,12.92,,,13:47:59,12.92
13:48:00,12.47,,,13:48:00,12.47
13:48:01,13.83,,,13:48:01,13.83
13:48:02,11.28,,,13:48:02,11.28
13:48:03,5.28,,,13:48:03,5.28
13:48:04,22.37,,,13:48:04,22.37
13:48:05,7.62,,,13:48:05,7.62
13:48:06,6.59,,,13:48:06,6.59
13:48:07,1.96,,,13:48:07,1.96
13:48:08,5.49,,,13:48:08,5.49
13:48:09,4.81,,,13:48:09,4.81
13:48:10,2.54,,,13:48:10,2.54
13:48:11,2.8,,,13:48:11,2.8
13:48:12,8.94,,,13:48:12,8.94
13:48:13,6.0,,,13:48:13,6.0
13:48:14,5.0,,,13:48:14,5.0
13:48:15,4.81,,,13:48:15,4.81
13:48:16,4.0,,,13:48:16,4.0
13:48:17,4.0,,,13:48:17,4.0
13:48:18,9.0,,,13:48:18,9.0
13:48:19,9.0,,,13:48:19,9.0
13:48:20,4.08,,,13:48:20,4.08
13:48:21,1.0,,,13:48:21,1.0
13:48:22,2.51,,,13:48:22,2.51
13:48:23,1.86,,,13:48:23,1.86
13:48:24,2.39,,,13:48:24,2.39
13:48:25,4.13,,,13:48:25,4.13
13:48:26,6.64,,,13:48:26,6.64
13:48:27,2.93,,,13:48:27,2.93
13:48:28,2.0,,,13:48:28,2.0
13:48:29,13.67,,,13:48:29,13.67
13:48:30,16.0,,,13:48:30,16.0
13:48:31,15.43,,,13:48:31,15.43
13:48:32,8.67,,,13:48:32,8.67
13:48:33,8.96,,,13:48:33,8.96
13:48:34,13.8,,,13:48:34,13.8
13:48:35,6.18,,,13:48:35,6.18
13:48:36,2.2,,,13:48:36,2.2
13:48:37,3.75,,,13:48:37,3.75
13:48:38,7.25,,,13:48:38,7.25
13:48:39,1.49,,,13:48:39,1.49
13:48:40,128.46,,,13:48:40,128.46
13:48:41,160.81,,,13:48:41,160.81
13:48:42,143.3,,,13:48:42,143.3
13:48:43,122.84,,,13:48:43,122.84
13:48:44,50.8,,,13:48:44,50.8
13:48:45,50.85,,,13:48:45,50.85
13:48:46,24.17,,,13:48:46,24.17
13:48:47,4.91,,,13:48:47,4.91
13:48:48,2.74,,,13:48:48,2.74
13:48:49,3.45,,,13:48:49,3.45
13:48:50,4.61,,,13:48:50,4.61
13:48:51,3.49,,,13:48:51,3.49
13:48:52,3.89,,,13:48:52,3.89
13:48:53,1.57,,,13:48:53,1.57
13:48:54,2.0,,,13:48:54,2.0
13:48:55,5.15,,,13:48:55,5.15
13:48:56,5.61,,,13:48:56,5.61
13:48:57,3.21,,,13:48:57,3.21
13:48:58,3.27,,,13:48:58,3.27
13:48:59,7.0,,,13:48:59,7.0
13:49:00,8.91,,,13:49:00,8.91
13:49:01,7.83,,,13:49:01,7.83
13:49:02,5.41,,,13:49:02,5.41
13:49:03,4.0,,,13:49:03,4.0
13:49:04,4.0,,,13:49:04,4.0
13:49:05,6.48,,,13:49:05,6.48
13:49:06,9.75,,,13:49:06,9.75
13:49:07,10.15,,,13:49:07,10.15
13:49:08,7.45,,,13:49:08,7.45
13:49:09,6.83,,,13:49:09,6.83
13:49:10,4.39,,,13:49:10,4.39
13:49:11,2.04,,,13:49:11,2.04
13:49:12,7.28,,,13:49:12,7.28
13:49:13,6.92,,,13:49:13,6.92
13:49:14,2.7,,,13:49:14,2.7
13:49:15,14.82,,,13:49:15,14.82
13:49:16,173.36,,,13:49:16,173.36
13:49:17,181.92,,,13:49:17,181.92
13:49:18,155.0,,,13:49:18,155.0
13:49:19,147.73,,,13:49:19,147.73
13:49:20,53.49,,,13:49:20,53.49
13:49:21,51.38,,,13:49:21,51.38
13:49:22,37.8,,,13:49:22,37.8
13:49:23,37.0,,,13:49:23,37.0
13:49:24,26.2,,,13:49:24,26.2
13:49:25,9.18,,,13:49:25,9.18
13:49:26,11.5,,,13:49:26,11.5
13:49:27,11.24,,,13:49:27,11.24
13:49:28,9.79,,,13:49:28,9.79
13:49:29,9.85,,,13:49:29,9.85
13:49:30,7.39,,,13:49:30,7.39
13:49:31,4.15,,,13:49:31,4.15
13:49:32,1.0,,,13:49:32,1.0
13:49:33,2.6,,,13:49:33,2.6
13:49:34,3.66,,,13:49:34,3.66
13:49:35,8.0,,,13:49:35,8.0
13:49:36,6.0,,,13:49:36,6.0
13:49:37,2.29,,,13:49:37,2.29
13:49:38,9.01,,,13:49:38,9.01
13:49:39,1.4,,,13:49:39,1.4
13:49:40,1.0,,,13:49:40,1.0
13:49:41,1.4,,,13:49:41,1.4
13:49:42,4.0,,,13:49:42,4.0
13:49:43,4.0,,,13:49:43,4.0
13:49:44,6.33,,,13:49:44,6.33
13:49:45,7.0,,,13:49:45,7.0
13:49:46,12.88,,,13:49:46,12.88
13:49:47,11.8,,,13:49:47,11.8
13:49:48,16.58,,,13:49:48,16.58
13:49:49,22.0,,,13:49:49,22.0
13:49:50,10.3,,,13:49:50,10.3
13:49:51,6.29,,,13:49:51,6.29
13:49:52,7.97,,,13:49:52,7.97
13:49:53,7.12,,,13:49:53,7.12
13:49:54,5.5,,,13:49:54,5.5
13:49:55,7.6,,,13:49:55,7.6
13:49:56,2.0,,,13:49:56,2.0
13:49:57,1.5,,,13:49:57,1.5
13:49:58,1.0,,,13:49:58,1.0
13:49:59,4.84,,,13:49:59,4.84
13:50:00,2.36,,,13:50:00,2.36
13:50:01,2.0,,,13:50:01,2.0
13:50:02,4.86,,,13:50:02,4.86
13:50:03,3.46,,,13:50:03,3.46
13:50:04,2.73,,,13:50:04,2.73
13:50:05,9.94,,,13:50:05,9.94
13:50:06,15.27,,,13:50:06,15.27
13:50:07,13.15,,,13:50:07,13.15
13:50:08,12.0,,,13:50:08,12.0
13:50:09,10.58,,,13:50:09,10.58
13:50:10,6.64,,,13:50:10,6.64
13:50:11,2.44,,,13:50:11,2.44
13:50:12,1.36,,,13:50:12,1.36
13:50:13,2.36,,,13:50:13,2.36
13:50:14,4.0,,,13:50:14,4.0
13:50:15,2.2,,,13:50:15,2.2
13:50:16,1.24,,,13:50:16,1.24
13:50:17,2.06,,,13:50:17,2.06
13:50:18,12.5,,,13:50:18,12.5
13:50:19,116.18,,,13:50:19,116.18
13:50:20,84.67,,,13:50:20,84.67
13:50:21,52.67,,,13:50:21,52.67
13:50:22,53.91,,,13:50:22,53.91
13:50:23,33.85,,,13:50:23,33.85
13:50:24,3.28,,,13:50:24,3.28
13:50:25,3.0,,,13:50:25,3.0
13:50:26,1.4,,,13:50:26,1.4
13:50:27,2.0,,,13:50:27,2.0
13:50:28,11.7,,,13:50:28,11.7
13:50:29,9.0,,,13:50:29,9.0
13:50:30,8.72,,,13:50:30,8.72
13:50:31,6.64,,,13:50:31,6.64
13:50:32,3.84,,,13:50:32,3.84
13:50:33,3.67,,,13:50:33,3.67
13:50:34,2.67,,,13:50:34,2.67
13:50:35,2.0,,,13:50:35,2.0
13:50:36,1.62,,,13:50:36,1.62
13:50:37,5.45,,,13:50:37,5.45
13:50:38,6.0,,,13:50:38,6.0
13:50:39,6.0,,,13:50:39,6.0
13:50:40,7.0,,,13:50:40,7.0
13:50:41,7.0,,,13:50:41,7.0
13:50:42,5.29,,,13:50:42,5.29
13:50:43,5.0,,,13:50:43,5.0
13:50:44,4.64,,,13:50:44,4.64
13:50:45,8.43,,,13:50:45,8.43
13:50:46,21.0,,,13:50:46,21.0
13:50:47,19.51,,,13:50:47,19.51
13:50:48,2.66,,,13:50:48,2.66
13:50:49,24.6,,,13:50:49,24.6
13:50:50,10.9,,,13:50:50,10.9
13:50:51,1.0,,,13:50:51,1.0
13:50:52,1.0,,,13:50:52,1.0
13:50:53,1.0,,,13:50:53,1.0
13:50:54,1.0,,,13:50:54,1.0
13:50:55,1.0,,,13:50:55,1.0
13:50:56,42.83,,,13:50:56,42.83
13:50:57,1.0,,,13:50:57,1.0
13:50:58,1.57,,,13:50:58,1.57
13:50:59,1.88,,,13:50:59,1.88
13:51:00,4.29,,,13:51:00,4.29
13:51:01,6.85,,,13:51:01,6.85
13:51:02,3.82,,,13:51:02,3.82
13:51:03,2.44,,,13:51:03,2.44
13:51:04,3.33,,,13:51:04,3.33
13:51:05,1.21,,,13:51:05,1.21
13:51:06,3.02,,,13:51:06,3.02
13:51:07,2.33,,,13:51:07,2.33
13:51:08,2.0,,,13:51:08,2.0
13:51:09,6.79,,,13:51:09,6.79
13:51:10,8.15,,,13:51:10,8.15
13:51:11,5.21,,,13:51:11,5.21
13:51:12,4.27,,,13:51:12,4.27
13:51:13,2.82,,,13:51:13,2.82
13:51:14,1.4,,,13:51:14,1.4
13:51:15,1.08,,,13:51:15,1.08
13:51:16,5.43,,,13:51:16,5.43
13:51:17,2.93,,,13:51:17,2.93
13:51:18,5.71,,,13:51:18,5.71
13:51:19,16.25,,,13:51:19,16.25
13:51:20,21.93,,,13:51:20,21.93
13:51:21,1.0,,,13:51:21,1.0
13:51:22,9.59,,,13:51:22,9.59
13:51:23,16.0,,,13:51:23,16.0
13:51:24,12.57,,,13:51:24,12.57
13:51:25,6.18,,,13:51:25,6.18
13:51:26,4.01,,,13:51:26,4.01
13:51:27,3.13,,,13:51:27,3.13
13:51:28,4.35,,,13:51:28,4.35
13:51:29,16.51,,,13:51:29,16.51
13:51:30,15.98,,,13:51:30,15.98
13:51:31,8.47,,,13:51:31,8.47
13:51:32,23.78,,,13:51:32,23.78
13:51:33,16.93,,,13:51:33,16.93
13:51:34,12.82,,,13:51:34,12.82
13:51:35,13.09,,,13:51:35,13.09
13:51:36,10.25,,,13:51:36,10.25
13:51:37,2.84,,,13:51:37,2.84
13:51:38,1.0,,,13:51:38,1.0
13:51:39,1.0,,,13:51:39,1.0
13:51:40,1.0,,,13:51:40,1.0
13:51:41,1.0,,,13:51:41,1.0
13:51:42,1.57,,,13:51:42,1.57
13:51:43,1.38,,,13:51:43,1.38
13:51:44,1.0,,,13:51:44,1.0
13:51:45,7.79,,,13:51:45,7.79
13:51:46,8.42,,,13:51:46,8.42
13:51:47,6.73,,,13:51:47,6.73
13:51:48,2.47,,,13:51:48,2.47
13:51:49,1.25,,,13:51:49,1.25
13:51:50,1.06,,,13:51:50,1.06
13:51:51,1.7,,,13:51:51,1.7
13:51:52,2.26,,,13:51:52,2.26
13:51:53,3.7,,,13:51:53,3.7
13:51:54,3.94,,,13:51:54,3.94
13:51:55,3.5,,,13:51:55,3.5
13:51:56,2.51,,,13:51:56,2.51
13:51:57,2.0,,,13:51:57,2.0
13:51:58,5.54,,,13:51:58,5.54
13:51:59,18.0,,,13:51:59,18.0
13:52:00,13.46,,,13:52:00,13.46
13:52:01,3.23,,,13:52:01,3.23
13:52:02,8.67,,,13:52:02,8.67
13:52:03,2.0,,,13:52:03,2.0
13:52:04,1.0,,,13:52:04,1.0
13:52:05,10.63,,,13:52:05,10.63
13:52:06,8.71,,,13:52:06,8.71
13:52:07,7.59,,,13:52:07,7.59
13:52:08,6.27,,,13:52:08,6.27
13:52:09,5.62,,,13:52:09,5.62
13:52:10,4.7,,,13:52:10,4.7
13:52:11,4.02,,,13:52:11,4.02
13:52:12,3.0,,,13:52:12,3.0
13:52:13,3.0,,,13:52:13,3.0
13:52:14,3.0,,,13:52:14,3.0
13:52:15,1.98,,,13:52:15,1.98
13:52:16,7.0,,,13:52:16,7.0
13:52:17,3.06,,,13:52:17,3.06
13:52:18,3.91,,,13:52:18,3.91
13:52:19,2.76,,,13:52:19,2.76
13:52:20,2.8,,,13:52:20,2.8
13:52:21,12.01,,,13:52:21,12.01
13:52:22,20.22,,,13:52:22,20.22
13:52:23,16.9,,,13:52:23,16.9
13:52:24,14.04,,,13:52:24,14.04
13:52:25,11.68,,,13:52:25,11.68
13:52:26,9.8,,,13:52:26,9.8
13:52:27,6.36,,,13:52:27,6.36
13:52:28,2.7,,,13:52:28,2.7
13:52:29,1.0,,,13:52:29,1.0
13:52:30,1.0,,,13:52:30,1.0
13:52:31,1.55,,,13:52:31,1.55
13:52:32,2.0,,,13:52:32,2.0
13:52:33,2.81,,,13:52:33,2.81
13:52:34,4.01,,,13:52:34,4.01
13:52:35,5.19,,,13:52:35,5.19
13:52:36,2.52,,,13:52:36,2.52
13:52:37,5.65,,,13:52:37,5.65
13:52:38,2.77,,,13:52:38,2.77
13:52:39,99.95,,,13:52:39,99.95
13:52:40,62.33,,,13:52:40,62.33
13:52:41,9.93,,,13:52:41,9.93
13:52:42,93.32,,,13:52:42,93.32
13:52:43,106.0,,,13:52:43,106.0
13:52:44,147.68,,,13:52:44,147.68
13:52:45,80.73,,,13:52:45,80.73
13:52:46,13.76,,,13:52:46,13.76
13:52:47,12.19,,,13:52:47,12.19
13:52:48,9.36,,,13:52:48,9.36
13:52:49,7.72,,,13:52:49,7.72
13:52:50,10.0,,,13:52:50,10.0
13:52:51,5.61,,,13:52:51,5.61
13:52:52,3.83,,,13:52:52,3.83
13:52:53,3.62,,,13:52:53,3.62
13:52:54,3.33,,,13:52:54,3.33
13:52:55,2.64,,,13:52:55,2.64
13:52:56,2.0,,,13:52:56,2.0
13:52:57,2.0,,,13:52:57,2.0
13:52:58,111.28,,,13:52:58,111.28
13:52:59,126.0,,,13:52:59,126.0
13:53:00,232.56,,,13:53:00,232.56
13:53:01,206.12,,,13:53:01,206.12
13:53:02,288.96,,,13:53:02,288.96
13:53:03,150.95,,,13:53:03,150.95
13:53:04,143.32,,,13:53:04,143.32
13:53:05,58.21,,,13:53:05,58.21
13:53:06,3.95,,,13:53:06,3.95
13:53:07,4.69,,,13:53:07,4.69
13:53:08,1.72,,,13:53:08,1.72
13:53:09,64.62,,,13:53:09,64.62
13:53:10,117.82,,,13:53:10,117.82
13:53:11,68.92,,,13:53:11,68.92
13:53:12,66.94,,,13:53:12,66.94
13:53:13,66.0,,,13:53:13,66.0
13:53:14,63.53,,,13:53:14,63.53
13:53:15,58.65,,,13:53:15,58.65
13:53:16,55.85,,,13:53:16,55.85
13:53:17,48.07,,,13:53:17,48.07
13:53:18,42.53,,,13:53:18,42.53
13:53:19,34.13,,,13:53:19,34.13
13:53:20,12.79,,,13:53:20,12.79
13:53:21,12.72,,,13:53:21,12.72
13:53:22,10.6,,,13:53:22,10.6
13:53:23,6.9,,,13:53:23,6.9
13:53:24,5.94,,,13:53:24,5.94
13:53:25,4.59,,,13:53:25,4.59
13:53:26,12.32,,,13:53:26,12.32
13:53:27,10.57,,,13:53:27,10.57
13:53:28,6.82,,,13:53:28,6.82
13:53:29,6.22,,,13:53:29,6.22
13:53:30,2.4,,,13:53:30,2.4
13:53:31,3.5,,,13:53:31,3.5
13:53:32,6.24,,,13:53:32,6.24
13:53:33,5.13,,,13:53:33,5.13
13:53:34,5.0,,,13:53:34,5.0
13:53:35,3.76,,,13:53:35,3.76
13:53:36,163.77,,,13:53:36,163.77
13:53:37,172.08,,,13:53:37,172.08
13:53:38,232.42,,,13:53:38,232.42
13:53:39,25.0,,,13:53:39,25.0
13:53:40,90.62,,,13:53:40,90.62
13:53:41,58.91,,,13:53:41,58.91
13:53:42,6.29,,,13:53:42,6.29
13:53:43,8.0,,,13:53:43,8.0
13:53:44,8.0,,,13:53:44,8.0
13:53:45,6.96,,,13:53:45,6.96
13:53:46,2.8,,,13:53:46,2.8
13:53:47,8.11,,,13:53:47,8.11
13:53:48,11.0,,,13:53:48,11.0
13:53:49,15.6,,,13:53:49,15.6
13:53:50,15.44,,,13:53:50,15.44
13:53:51,11.87,,,13:53:51,11.87
13:53:52,9.25,,,13:53:52,9.25
13:53:53,7.48,,,13:53:53,7.48
13:53:54,6.49,,,13:53:54,6.49
13:53:55,7.81,,,13:53:55,7.81
13:53:56,7.7,,,13:53:56,7.7
13:53:57,6.91,,,13:53:57,6.91
13:53:58,3.93,,,13:53:58,3.93
13:53:59,2.8,,,13:53:59,2.8
13:54:00,1.71,,,13:54:00,1.71
13:54:01,1.0,,,13:54:01,1.0
13:54:02,8.2,,,13:54:02,8.2
13:54:03,8.25,,,13:54:03,8.25
13:54:04,5.18,,,13:54:04,5.18
13:54:05,4.3,,,13:54:05,4.3
13:54:06,2.16,,,13:54:06,2.16
13:54:07,2.62,,,13:54:07,2.62
13:54:08,4.21,,,13:54:08,4.21
13:54:09,4.41,,,13:54:09,4.41
13:54:10,13.5,,,13:54:10,13.5
13:54:11,36.0,,,13:54:11,36.0
13:54:12,22.44,,,13:54:12,22.44
13:54:13,19.57,,,13:54:13,19.57
13:54:14,16.85,,,13:54:14,16.85
13:54:15,15.0,,,13:54:15,15.0
13:54:16,12.84,,,13:54:16,12.84
13:54:17,1.0,,,13:54:17,1.0
13:54:18,1.63,,,13:54:18,1.63
13:54:19,40.74,,,13:54:19,40.74
13:54:20,176.0,,,13:54:20,176.0
13:54:21,175.45,,,13:54:21,175.45
