,DateTime_Hour,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Trade_Price_Min,Trade_Price_Max,Trade_Volume,Trade_Price_Mean,MACD_DIF,MACD_DEA,MACD,K,D,J
601,2025-04-04 14:00:00,152.63,165158.0,209.9,100300.0,147.59,168418.0,275.84,102481.0,181.27,57.28,333576.0,202781.0,18.22,536357,130795.0,831.0,0.18,142.0,159.0,5953.0,152.96,2.1739176574976966,2.863845361859227,-0.6899277043615304,51.22471375177088,60.31526335954874,33.04361453621516
602,2025-04-04 15:00:00,151.82,162195.0,210.37,104296.0,146.79,170232.0,272.96,105634.0,181.1,58.55,332427.0,209930.0,17.38,542357,122497.0,-1540.0,0.16,139.0,159.0,6097.0,152.19,1.7019572163872283,2.6314677327648273,-0.929510516377599,48.33260486677199,56.32104386195648,32.355726876403
603,2025-04-07 07:00:00,150.42,80790.0,203.9,52887.0,145.73,90708.0,265.04,54715.0,177.16,53.48,171498.0,107602.0,18.15,279100,63896.0,5.5,0.18,139.0,156.0,2837.0,150.57,1.1835613469544057,2.341886455602743,-1.158325108648337,44.66259679290175,52.43489483893824,29.118000700828773
604,2025-04-07 08:00:00,151.28,167093.0,208.54,101244.0,146.8,186560.0,269.41,104329.0,179.91,57.27,353653.0,205573.0,17.75,559226,148080.0,647.0,0.2,137.0,157.0,5767.0,151.77,0.8596493541286065,2.0454390353079157,-1.1857896811793092,44.694256447793094,49.85468204188986,34.373405259599565
605,2025-04-07 09:00:00,152.83,177142.0,206.67,105239.0,147.94,192222.0,269.92,106242.0,179.75,53.84,369364.0,211481.0,18.16,580845,157883.0,218.0,0.2,137.0,159.0,5904.0,153.5,0.7340812759416906,1.7831674834346707,-1.04908620749298,46.9836709651954,48.89767834965837,43.15565619626945
606,2025-04-07 10:00:00,153.9,169586.0,204.19,107344.0,148.04,188924.0,270.79,109503.0,179.04,50.3,358510.0,216847.0,16.8,575357,141663.0,977.0,0.18,141.0,162.0,6160.0,154.95,0.7430056445879245,1.5751351156653215,-0.832129471077397,51.95463121817623,49.91666263916432,56.03056837620004
607,2025-04-07 11:00:00,157.0,175809.0,210.1,103256.0,152.27,198541.0,274.5,104718.0,183.55,53.1,374350.0,207974.0,17.59,582324,166376.0,-15.0,0.22,143.0,163.0,6018.0,157.71,0.9617013106829972,1.4524483546688567,-0.49074704398585944,61.18770286339955,53.67367604724273,76.2157564957132
608,2025-04-07 12:00:00,158.15,197244.0,209.14,107444.0,153.44,212683.0,270.06,110083.0,183.64,50.99,409927.0,217527.0,16.74,627454,192400.0,-615.5,0.24,143.0,165.0,6185.0,158.87,1.2146201224591096,1.4048827082269075,-0.19026258576779798,66.82751619464733,58.058289429710925,84.36596972452014
609,2025-04-07 13:00:00,160.26,177877.0,211.38,106027.0,154.1,191671.0,276.31,109589.0,185.82,51.11,369548.0,215616.0,17.03,585164,153932.0,230.0,0.19,145.0,171.0,6388.0,161.38,1.599161982141709,1.4437385630098678,0.1554234191318411,68.45363824741193,61.52340570227793,82.31410333767994
610,2025-04-07 14:00:00,164.02,147377.0,212.91,92842.0,157.51,161058.0,271.63,96064.0,188.47,48.9,308435.0,188906.0,15.97,497341,119529.0,3980.0,0.17,151.0,173.0,5759.0,165.89,2.2419892285352887,1.6033886961149522,0.6386005324203365,72.38575883160794,65.14419007872127,86.8688963373813
611,2025-04-07 15:00:00,163.99,170384.0,216.58,106285.0,158.57,187292.0,275.01,108601.0,190.28,52.59,357676.0,214886.0,16.55,572562,142790.0,2182.5,0.18,150.0,172.0,6103.0,165.3,2.673013547179437,1.8173136663278493,0.8556998808515877,74.46087625810901,68.24975213851718,86.88312449729267
612,2025-04-08 07:00:00,161.81,80646.0,213.48,49037.0,155.81,83379.0,272.35,50326.0,187.64,51.67,164025.0,99363.0,18.38,263388,64662.0,1628.0,0.17,148.0,169.0,2999.0,163.05,2.800761790593725,2.014003291181025,0.7867584994127004,73.76095454244305,70.08681960649247,81.1092244143442
613,2025-04-08 08:00:00,161.55,164946.0,211.27,100959.0,155.83,187904.0,279.24,102722.0,186.41,49.72,352850.0,203681.0,17.4,556531,149169.0,596.0,0.2,149.2,169.0,6343.0,162.59,2.8322367757121185,2.1776499880872437,0.6545867876248748,72.86841413940647,71.01401778413046,76.57720684995849
614,2025-04-08 09:00:00,161.24,154090.0,212.82,96522.0,154.66,162905.0,275.87,98025.0,187.03,51.58,316995.0,194547.0,17.03,511542,122448.0,233.0,0.18,148.0,169.33,6171.0,162.85,2.8453612025062114,2.311192230971037,0.5341689715351743,71.33935942627097,71.12246499817729,71.77314828245835
615,2025-04-08 10:00:00,162.26,149027.0,215.53,90008.0,156.72,148783.0,282.41,93155.0,188.89,53.27,297810.0,183163.0,17.54,480973,114647.0,1574.0,0.18,148.0,170.0,5945.0,163.36,2.8639018650656,2.42173415778995,0.44216770727565,70.18179517306955,70.80890838980804,68.92756873959257
616,2025-04-08 11:00:00,161.6,162340.0,214.56,97332.0,156.46,180416.0,279.15,99525.0,188.08,52.95,342756.0,196857.0,17.7,539613,145899.0,-133.0,0.2,148.43,169.0,6177.0,162.35,2.765221166329326,2.490431559497825,0.2747896068315008,68.28786344871303,69.9685600761097,64.92647019391967
617,2025-04-08 12:00:00,159.43,159764.0,211.81,100143.0,153.57,174761.0,278.67,102015.0,185.62,52.38,334525.0,202158.0,17.24,536683,132367.0,-762.0,0.18,147.0,168.0,6223.0,160.33,2.49525513550941,2.491396274700142,0.0038588608092680055,63.775242299142036,67.90412081712047,55.517485263185165
618,2025-04-08 13:00:00,158.93,158885.0,215.74,99596.0,153.55,172693.0,285.33,103204.0,187.33,56.81,331578.0,202800.0,19.16,534378,128778.0,446.0,0.17,146.0,166.0,6206.0,159.67,2.2026577593911156,2.433648571638337,-0.2309908122472213,59.39337140930455,65.0672043478485,48.04570553221663
619,2025-04-08 14:00:00,158.97,157974.0,213.82,98963.0,153.78,164080.0,277.09,100410.0,186.4,54.85,322054.0,199373.0,17.62,521427,122681.0,50.0,0.17,145.0,166.0,6152.0,159.83,1.961076820729886,2.339134221456647,-0.37805740072676075,57.90422291484502,62.67954387018068,48.35358100417369
620,2025-04-08 15:00:00,158.29,153046.0,212.94,100697.0,152.78,165980.0,283.04,101834.0,185.61,54.65,319026.0,202531.0,18.66,521557,116495.0,-87.0,0.16,144.0,166.0,6211.0,159.24,1.7023900246764185,2.2117853821006013,-0.5093953574241827,58.141276815024895,61.16678818512875,52.09025407481718
621,2025-04-09 07:00:00,155.16,68920.0,194.32,43814.0,147.92,68735.0,251.39,43986.0,174.74,39.16,137655.0,87800.0,16.32,225455,49855.0,2962.0,0.16,144.0,165.0,2922.0,157.12,1.311197919225151,2.0316678895255116,-0.7204699703003605,55.58136403052943,59.30498013359564,48.134131824397016
622,2025-04-09 08:00:00,154.41,162352.0,207.47,90288.0,147.46,153869.0,278.71,93227.0,180.94,53.06,316221.0,183515.0,18.86,499736,132706.0,2984.0,0.19,141.0,163.0,5903.0,156.05,0.9044098261311433,1.806216276846638,-0.9018064507154948,54.353093261732276,57.654351176307856,47.75057743258111
623,2025-04-09 09:00:00,154.78,168767.0,207.22,104135.0,149.77,171703.0,270.19,107559.0,181.0,52.44,340470.0,211694.0,17.62,552164,128776.0,1250.5,0.17,141.0,162.0,6276.0,155.52,0.5331153392211831,1.5515960893215472,-1.018480750100364,52.92505068023532,56.07791767761701,46.619316685471944
624,2025-04-09 10:00:00,152.68,172922.0,202.15,106043.0,146.98,175864.0,267.65,108748.0,177.41,49.47,348786.0,214791.0,16.67,563577,133995.0,-89.5,0.18,139.0,161.0,6424.0,153.56,0.07978643535477659,1.2572341585281932,-1.1774477231734166,51.461144897934666,54.53899341772289,45.30544785835821
625,2025-04-09 11:00:00,150.48,166446.0,207.08,101636.0,145.29,172152.0,273.43,103678.0,178.78,56.6,338598.0,205314.0,18.97,543912,133284.0,1245.0,0.18,138.0,157.0,6256.0,151.23,-0.46216397576966983,0.9133545316686206,-1.3755185074382905,49.00742993195644,52.69513892246741,41.6320119509345
626,2025-04-09 12:00:00,149.04,172913.0,204.85,103621.0,144.36,172119.0,268.1,104990.0,176.94,55.8,345032.0,208611.0,17.83,553643,136421.0,-1764.0,0.18,137.0,156.0,6093.0,149.59,-1.0123283836219343,0.5282179486105096,-1.540546332232444,47.142884322453725,50.84438738912951,39.73987818910217
627,2025-04-09 13:00:00,146.62,163807.0,203.89,102180.0,141.12,168380.0,271.27,104927.0,175.25,57.27,332187.0,207107.0,18.3,539294,125080.0,697.0,0.16,135.0,155.0,6131.0,147.26,-1.6177013141771965,0.09903409605296837,-1.7167354102301648,44.611385247227204,48.766720008495405,36.30071572469082
628,2025-04-09 14:00:00,144.45,171598.0,200.87,103364.0,140.73,176445.0,265.16,104204.0,172.66,56.43,348043.0,207568.0,18.45,555611,140475.0,1661.0,0.18,133.0,150.0,5893.0,144.65,-2.281766130832409,-0.37712594932410715,-1.9046401815083018,41.50860026582824,46.347346760939686,31.831107275605348
629,2025-04-09 15:00:00,142.33,159577.0,199.79,101265.0,137.7,165259.0,264.47,103275.0,171.06,57.46,324836.0,204540.0,18.86,529376,120296.0,509.0,0.15,131.0,149.0,5860.0,142.75,-2.9276087520770204,-0.8872225098746899,-2.0403862422023304,39.192008020356084,43.96223384741182,29.65155636624462
630,2025-04-10 07:00:00,139.72,75973.0,191.11,48641.0,132.99,80279.0,260.73,49127.0,165.41,51.39,156252.0,97768.0,17.84,254020,58484.0,198.0,0.17,127.8,147.0,3026.0,140.68,-3.5653759481851353,-1.422853197536779,-2.1425227506483564,38.32497504387376,42.083147579565804,30.808629972489683
631,2025-04-10 08:00:00,140.27,181678.0,191.11,107776.0,135.91,216113.0,260.23,109057.0,165.69,50.84,397791.0,216833.0,16.43,614624,180958.0,844.5,0.21,128.4,147.0,6322.0,140.85,-4.010858783333276,-1.9404543146960787,-2.0704044686371974,38.26928160819654,40.81185892244272,33.1841269797042
632,2025-04-10 09:00:00,140.5,174377.0,192.45,104849.0,135.91,189924.0,256.82,106796.0,166.48,51.94,364301.0,211645.0,17.11,575946,152656.0,-1567.5,0.2,128.0,147.0,6141.0,141.16,-4.28944665949399,-2.410252783655661,-1.8791938758383289,38.92650902393825,40.18340895627456,36.41270915926563
633,2025-04-10 10:00:00,140.44,196424.0,195.55,105899.0,136.05,212527.0,256.9,106237.0,168.0,55.11,408951.0,212136.0,17.57,621087,196815.0,900.5,0.23,127.0,147.0,6275.0,141.0,-4.471594463785209,-2.8225211196815705,-1.6490733441036385,41.50656157151439,40.62445982802117,43.270765058500814
634,2025-04-10 11:00:00,139.88,167874.0,193.58,98037.0,134.71,188823.0,258.63,101380.0,166.73,53.7,356697.0,199417.0,17.56,556114,157280.0,-998.5,0.21,128.0,147.0,6099.0,140.87,-4.573714886363376,-3.172759873017932,-1.4009550133454445,43.61356978330845,41.62082981311693,47.59904972369151
635,2025-04-10 12:00:00,139.5,180824.0,194.2,108989.0,134.75,199583.0,252.64,109617.0,166.85,54.7,380407.0,218606.0,16.99,599013,161801.0,-716.5,0.19,127.0,146.0,6260.0,140.19,-4.655846671729648,-3.469377232760275,-1.186469438969373,44.77809414125325,42.67325125582904,48.987779912101686
636,2025-04-10 13:00:00,140.58,188795.0,192.29,102690.0,135.97,209510.0,257.11,105566.0,166.44,51.71,398305.0,208256.0,17.16,606561,190049.0,-61.5,0.22,128.25,147.0,6278.0,141.26,-4.581780729532483,-3.691857932114717,-0.8899227974177655,50.51872942750215,45.28841064638674,60.979366989732995
637,2025-04-10 14:00:00,139.23,185485.0,196.01,105949.0,134.79,217251.0,261.16,108626.0,167.62,56.78,402736.0,214575.0,18.84,617311,188161.0,-253.0,0.23,127.43,146.0,6281.0,139.85,-4.584016464511535,-3.870289638594081,-0.7137268259174543,53.14884992136507,47.90855707137951,63.629435621336185
638,2025-04-10 15:00:00,141.06,173612.0,190.3,101841.0,136.51,205454.0,261.73,101433.0,165.68,49.24,379066.0,203274.0,17.08,582340,175792.0,-1342.5,0.23,129.0,148.0,6017.0,141.76,-4.381163932492143,-3.9724644973736933,-0.40869943511844964,58.86113804281479,51.55941739519127,73.46457933806182
639,2025-04-11 07:00:00,142.46,70279.0,197.29,50402.0,138.11,70690.0,258.45,51600.0,169.87,54.83,140969.0,102002.0,18.95,242971,38967.0,-317.0,0.12,130.0,148.0,2840.0,142.62,-4.103702103331727,-3.9987120185653002,-0.10499008476642713,64.03440948886066,55.71774809308107,80.66773228041984
640,2025-04-11 08:00:00,143.63,158646.0,194.3,105944.0,139.31,160246.0,255.3,106522.0,168.97,50.67,318892.0,212466.0,17.56,531358,106426.0,-0.5,0.14,130.0,150.0,5867.0,144.0,-3.729466173324795,-3.9448628495171993,0.21539667619240443,67.32728748532739,59.58759455716318,82.80667334165581
641,2025-04-11 09:00:00,146.31,168303.0,199.77,104830.0,142.11,163523.0,264.87,106466.0,173.04,53.45,331826.0,211296.0,17.14,543122,120530.0,493.5,0.16,132.0,152.0,5917.0,146.57,-3.188746100831338,-3.7936394997800273,0.6048933989486893,70.97819165688492,63.38446025707043,86.16565445651389
642,2025-04-11 10:00:00,145.76,158000.0,200.45,101195.0,141.73,161284.0,264.06,99682.0,173.11,54.7,319284.0,200877.0,17.66,520161,118407.0,-50.0,0.17,132.0,152.0,5801.0,146.11,-2.7654611881845597,-3.588003837460934,0.8225426492763743,72.79879443792329,66.52257165068805,85.35124001239379
643,2025-04-11 11:00:00,147.97,158644.0,198.43,102324.0,143.6,161028.0,263.36,103992.0,173.2,50.46,319672.0,206316.0,17.15,525988,113356.0,517.0,0.15,133.0,156.0,6015.0,148.28,-2.2292070692939205,-3.3162444838275316,1.087037414533611,72.99229974022472,68.6791476805336,81.61860385960696
644,2025-04-11 12:00:00,150.91,165568.0,200.29,109898.0,146.72,169407.0,260.86,109825.0,175.6,49.38,334975.0,219723.0,16.02,554698,115252.0,-533.5,0.14,136.0,157.0,6156.0,151.27,-1.545142365669676,-2.9620240601959607,1.4168816945262845,75.53561725438948,70.96463753848556,84.67757668619731
645,2025-04-11 13:00:00,149.91,150571.0,201.6,108252.0,145.43,157473.0,262.52,107986.0,175.76,51.68,308044.0,216238.0,17.87,524282,91806.0,288.5,0.11,135.0,156.0,6195.0,150.3,-1.0689646934208383,-2.583412186840936,1.5144474934200978,76.137711694562,72.68899559051104,83.03514390266392
646,2025-04-11 14:00:00,150.08,160291.0,201.83,106785.0,145.01,161789.0,264.87,109449.0,175.96,51.75,322080.0,216234.0,17.16,538314,105846.0,-253.0,0.14,135.0,157.0,6066.0,150.74,-0.6486093696541388,-2.1964516234035765,1.5478422537494376,76.63942684399373,74.0058060083386,81.906668515304
647,2025-04-11 15:00:00,151.47,141302.0,202.18,90875.0,146.66,138472.0,263.17,91922.0,176.82,50.71,279774.0,182797.0,16.43,462571,96977.0,-764.5,0.16,138.0,159.0,5585.0,152.6,-0.16350352488359476,-1.7898620036995803,1.6263584788159855,77.06996272358202,75.0271915800864,81.15550501057328
648,2025-04-14 07:00:00,148.76,60655.0,189.42,38545.0,143.02,61774.0,250.8,38351.0,169.09,40.66,122429.0,76896.0,14.71,199325,45533.0,1169.5,0.17,138.0,158.0,2409.0,150.78,0.07324325976435375,-1.4172409510067936,1.4904842107711473,75.26503262031905,75.10647192683061,75.58215400729591
649,2025-04-14 08:00:00,148.94,156958.0,201.76,99132.0,144.31,162564.0,269.11,99336.0,175.35,52.81,319522.0,198468.0,18.1,517990,121054.0,1051.0,0.18,135.0,157.0,6049.0,149.74,0.1749309883658725,-1.0988065631322605,1.273737551498133,72.07792298144727,74.09695561170284,68.03985772093614
650,2025-04-14 09:00:00,145.93,160878.0,199.33,104033.0,140.9,167772.0,266.62,107040.0,172.63,53.4,328650.0,211073.0,17.06,539723,117577.0,-1737.0,0.15,132.0,154.0,6139.0,146.58,0.0005275735850887031,-0.8789397357887908,0.8794673093738795,66.0519486542982,71.4152866259013,55.325272711092
651,2025-04-14 10:00:00,144.82,168199.0,199.85,104213.0,140.79,171699.0,264.65,106549.0,172.33,55.02,339898.0,210762.0,17.66,550660,129136.0,-1351.5,0.16,131.8,152.0,6215.0,145.27,-0.24062071518713424,-0.7512759316684595,0.5106552164813253,60.541985377375276,67.79085287639262,46.04425037934058
652,2025-04-14 11:00:00,142.47,163647.0,193.0,107390.0,138.49,166163.0,254.56,106281.0,167.73,50.53,329810.0,213671.0,16.63,543481,116139.0,-809.5,0.16,129.33,150.0,6229.0,142.81,-0.6230517594937055,-0.7256310972335088,0.10257933773980332,55.505689386512174,63.695798379765804,39.1254714000049
653,2025-04-14 12:00:00,141.95,159597.0,196.31,103363.0,137.39,163840.0,258.09,103747.0,169.13,54.36,323437.0,207110.0,18.4,530547,116327.0,68.0,0.16,129.0,148.0,6088.0,142.31,-0.9554629564918002,-0.7715974690851671,-0.1838654874066331,51.792681813230345,59.72809285758732,35.92185972451641
654,2025-04-14 13:00:00,140.97,165915.0,192.64,101489.0,137.22,171215.0,259.03,102200.0,166.8,51.68,337130.0,203689.0,17.31,540819,133441.0,21.5,0.18,128.14,147.0,6101.0,141.32,-1.2839849717297227,-0.8740749696140784,-0.4099100021156443,48.76479068386884,56.073658799681155,34.14705445224419
655,2025-04-14 14:00:00,140.58,161270.0,197.24,100599.0,136.63,172571.0,259.63,100434.0,168.91,56.66,333841.0,201033.0,17.79,534874,132808.0,216.5,0.19,126.57,146.0,6122.0,140.82,-1.5666277475231993,-1.0125855251959026,-0.5540422223272967,47.156792309134886,53.10136996949907,35.26763698840652
656,2025-04-14 15:00:00,141.18,159783.0,195.76,101839.0,136.34,154671.0,264.5,104190.0,168.47,54.59,314454.0,206029.0,17.59,520483,108425.0,-346.0,0.15,127.0,148.0,5970.0,141.72,-1.6984233382727894,-1.14975308781128,-0.5486702504615093,47.50531301890146,51.2360176526332,40.04390375143798
657,2025-04-15 07:00:00,140.21,78705.0,195.95,49603.0,135.27,86387.0,257.31,49059.0,168.08,55.74,165092.0,98662.0,17.75,263754,66430.0,206.0,0.2,127.0,147.0,2977.0,140.79,-1.8565147744638182,-1.2911054251417877,-0.5654093493220305,47.2469421659584,49.906325823741604,41.92817485039201
658,2025-04-15 08:00:00,140.69,182040.0,197.81,98967.0,136.6,185100.0,262.97,99594.0,169.25,57.12,367140.0,198561.0,18.8,565701,168579.0,143.0,0.24,130.0,147.0,6240.0,141.09,-1.9352870988361417,-1.4199417598806585,-0.5153453389554832,49.14287577135106,49.65184247294476,48.12494236816367
659,2025-04-15 09:00:00,141.84,165409.0,198.69,103357.0,136.36,185476.0,263.04,105370.0,170.27,56.86,350885.0,208727.0,18.62,559612,142158.0,198.0,0.18,131.0,149.0,6119.0,142.38,-1.8720427706510634,-1.5103619620347395,-0.3616808086163239,53.48547203736944,50.92971899441965,58.59697812326901
660,2025-04-15 10:00:00,141.67,171941.0,197.77,101632.0,137.33,189696.0,262.5,103448.0,169.72,56.1,361637.0,205080.0,17.82,566717,156557.0,1875.5,0.21,129.0,147.0,6262.0,142.05,-1.8274833366524774,-1.5737862369582873,-0.2536970996941901,57.68002873340636,53.17982224074855,66.680441718722
661,2025-04-15 11:00:00,142.21,184590.0,201.05,99938.0,138.3,203518.0,263.76,101910.0,171.63,58.84,388108.0,201848.0,17.96,589956,186260.0,324.5,0.25,131.0,149.0,6269.0,142.5,-1.7358486423612476,-1.6061987180388795,-0.1296499243223681,62.127003848723575,56.16221611007356,74.05657932602361
662,2025-04-15 12:00:00,142.9,160813.0,198.71,90219.0,138.23,190426.0,261.97,93050.0,170.8,55.81,351239.0,183269.0,18.52,534508,167970.0,1409.5,0.24,132.0,150.0,6032.0,143.48,-1.566096689371136,-1.5981783123053308,0.0320816229341947,65.47547873596793,59.26663698537168,77.89316223716041
663,2025-04-15 13:00:00,142.13,165858.0,202.53,99245.0,137.91,180770.0,273.28,98186.0,172.33,60.4,346628.0,197431.0,19.44,544059,149197.0,-260.0,0.2,128.0,148.86,6124.0,142.51,-1.4926318066652584,-1.5770690111773165,0.08443720451205805,66.32779817281913,61.6203573811875,75.74267975608237
664,2025-04-15 14:00:00,141.73,168482.0,197.51,102192.0,137.1,177324.0,263.56,103633.0,169.62,55.78,345806.0,205825.0,18.55,551631,139981.0,454.5,0.19,131.0,149.0,6098.0,142.09,-1.4515680745547854,-1.5519688238528104,0.100400749298025,66.08809733260406,63.109604031659686,72.04508393449282
665,2025-04-15 15:00:00,141.94,172564.0,200.14,100581.0,137.03,188510.0,266.05,101962.0,171.04,58.19,361074.0,202543.0,19.06,563617,158531.0,1675.5,0.22,131.12,148.0,6210.0,142.43,-1.3757310414248423,-1.516721267367217,0.14099022594237476,66.42105039564909,64.21341948632282,70.83631221430161
666,2025-04-16 07:00:00,145.16,96361.0,191.69,57743.0,141.5,85232.0,248.79,56073.0,168.42,46.53,181593.0,113816.0,15.04,295409,67777.0,-180.5,0.16,134.5,150.0,3045.0,145.31,-1.0708931261073928,-1.4275556391152522,0.35666251300785934,70.5079729910388,66.31160398789481,78.90071099732677
667,2025-04-16 08:00:00,147.05,179521.0,197.68,103548.0,143.17,178369.0,262.71,108256.0,172.36,50.63,357890.0,211804.0,17.02,569694,146086.0,-1602.5,0.19,134.5,152.0,6091.0,147.4,-0.6531324445782616,-1.272671000207854,0.6195385556295925,73.94975977180366,68.85765591586443,84.13396748368211
668,2025-04-16 09:00:00,146.63,163854.0,201.82,102895.0,142.16,167427.0,267.59,103445.0,174.22,55.19,331281.0,206340.0,17.94,537621,124941.0,277.5,0.17,131.0,151.0,5978.0,147.06,-0.3455064696528325,-1.0872380940968498,0.7417316244440173,75.77206207009132,71.16245796727338,84.9912702757272
669,2025-04-16 10:00:00,145.75,160737.0,199.67,102462.0,141.46,168359.0,261.87,103338.0,172.71,53.92,329096.0,205800.0,18.31,534896,123296.0,-278.0,0.17,131.67,149.0,5836.0,146.0,-0.18510997682344055,-0.906812470642168,0.7217024938187274,75.51470804672755,72.61320799375811,81.31770815266643
670,2025-04-16 11:00:00,146.29,168316.0,200.64,104866.0,142.29,183616.0,267.94,105582.0,173.46,54.35,351932.0,210448.0,17.73,562380,141484.0,215.0,0.19,132.0,151.0,5993.0,146.63,-0.007077283275407353,-0.7268654331688159,0.7197881498934086,76.21813869781835,73.81485156177818,81.02471296989867
671,2025-04-16 12:00:00,149.62,168151.0,201.48,107050.0,145.83,173715.0,264.88,107055.0,175.55,51.86,341866.0,214105.0,16.13,555971,127761.0,-503.0,0.17,133.0,156.0,6153.0,149.88,0.3917469328465586,-0.5031429599657411,0.8948898928122997,76.85971151283127,74.82980487879587,80.91952478090207
672,2025-04-16 13:00:00,150.83,156736.0,203.69,103441.0,145.78,157952.0,266.02,105918.0,177.26,52.86,314688.0,209359.0,17.35,524047,105329.0,237.5,0.15,136.0,157.0,6057.0,151.49,0.8281847439638454,-0.23687741917982377,1.0650621631436692,77.50903844445163,75.72288273401446,81.08134986532599
673,2025-04-16 14:00:00,152.95,161158.0,204.89,103302.0,147.86,165497.0,266.93,104475.0,178.92,51.95,326655.0,207777.0,17.54,534432,118878.0,-1079.5,0.16,138.0,160.0,6043.0,154.0,1.3609131174150662,0.08268068813915422,1.278232429275912,78.10947390549649,76.51841312450847,81.29159546747252
674,2025-04-16 15:00:00,153.67,148976.0,205.92,96192.0,148.44,159288.0,264.57,98324.0,179.8,52.25,308264.0,194516.0,16.62,502780,113748.0,1097.0,0.16,138.0,161.0,5723.0,154.7,1.8186243716299941,0.42986942483732227,1.3887549467926719,78.40631593699764,77.14771406200487,80.92351968698318
675,2025-04-17 07:00:00,155.85,87245.0,206.49,50737.0,151.17,88977.0,268.41,51502.0,181.17,50.65,176222.0,102239.0,15.71,278461,73983.0,407.0,0.2,144.6,161.0,3079.0,156.43,2.2945106890732347,0.8027976776845047,1.49171301138873,80.52643284688733,78.27395365696569,85.03139122673062
676,2025-04-17 08:00:00,154.27,146236.0,207.69,96602.0,148.23,150775.0,276.82,97239.0,180.98,53.42,297011.0,193841.0,18.36,490852,103170.0,105.0,0.15,140.0,160.0,5930.0,155.3,2.5510653743741045,1.1524512170224246,1.39861415735168,80.68428856459157,79.07739862617431,83.89806844142609
677,2025-04-17 09:00:00,155.32,176908.0,206.09,103449.0,150.83,165699.0,272.07,104500.0,180.71,50.77,342607.0,207949.0,15.98,550556,134658.0,-1186.0,0.17,142.0,161.0,6020.0,155.81,2.763681548050016,1.4746972832279428,1.2889842648220733,81.22446149788547,79.79308625007803,84.08721199350035
678,2025-04-17 10:00:00,154.3,166932.0,207.34,103682.0,149.0,172592.0,273.85,106337.0,180.82,53.04,339524.0,210019.0,16.94,549543,129505.0,-161.0,0.17,141.0,160.0,6204.0,154.9,2.8261736322912157,1.7449925530405974,1.0811810792506182,80.4714800790501,80.01921752640206,81.37600518434618
679,2025-04-17 11:00:00,155.55,166865.0,208.16,104883.0,150.72,171292.0,272.56,104814.0,181.85,52.61,338157.0,209697.0,17.26,547854,128460.0,398.0,0.17,141.71,163.0,6109.0,156.25,2.9506198677247824,1.9861180159774343,0.964501851747348,79.48098671936674,79.83980725739029,78.76334564331964
680,2025-04-17 12:00:00,159.62,162884.0,212.08,99716.0,154.44,159656.0,278.13,99774.0,185.85,52.46,322540.0,199490.0,17.48,522030,123050.0,-231.0,0.17,144.0,167.0,6178.0,160.74,3.3726718200704227,2.263428776796032,1.1092430432743905,79.58947501721224,79.75636317733094,79.25569869697483
681,2025-04-17 13:00:00,160.04,156927.0,210.66,100110.0,154.67,169541.0,268.7,103788.0,185.35,50.62,326468.0,203898.0,17.24,530366,122570.0,-422.0,0.17,147.0,166.0,6225.0,161.21,3.7023971750982696,2.55122245645648,1.1511747186417898,79.73781093101506,79.75017909522565,79.71307460259388
682,2025-04-17 14:00:00,159.01,159606.0,206.8,102555.0,152.56,154770.0,270.26,103735.0,182.9,47.79,314376.0,206290.0,17.55,520666,108086.0,1529.0,0.15,147.0,167.0,6198.0,160.43,3.8563142233383303,2.81224080983285,1.04407341350548,78.94014981607901,79.4801693355101,77.86011077721685
683,2025-04-17 15:00:00,158.95,168637.0,209.11,106080.0,154.14,166325.0,270.51,110625.0,184.03,50.16,334962.0,216705.0,15.9,551667,118257.0,575.0,0.15,145.0,165.0,6263.0,159.66,3.871533401038249,3.0240993280739303,0.8474340729643188,76.89837148232428,78.61957005111482,73.4559743447432
684,2025-04-22 07:00:00,172.99,75147.0,226.58,48034.0,168.25,79410.0,285.68,48862.0,199.79,53.59,154557.0,96896.0,17.84,251453,57661.0,554.0,0.17,161.0,180.0,2868.0,173.66,4.956146336261384,3.410508729711421,1.5456376065499624,79.31558098821618,78.85157369681528,80.24359557101798
685,2025-04-22 08:00:00,174.04,158616.0,227.32,101022.0,169.07,176323.0,289.54,105926.0,200.68,53.28,334939.0,206948.0,17.32,541887,127991.0,140.0,0.17,162.0,181.0,6029.0,174.56,5.821228877119836,3.892652759193104,1.928576117926732,80.84372065881078,79.5156226841471,83.49991660813814
686,2025-04-22 09:00:00,174.57,161628.0,232.82,101621.0,169.68,172686.0,294.96,102576.0,203.69,58.26,334314.0,204197.0,18.9,538511,130117.0,470.0,0.17,161.0,185.0,5956.0,175.22,6.485310880617277,4.411184383477939,2.0741264971393383,79.82005619678294,79.61710052169238,80.22596754696406
