timestamp,price,number
16053.505,290.5,2
16054.187,289.0,3
16063.797,292.0,5
16063.921,288.0,1
16067.083,292.0,1
16068.23,288.0,1
16068.912,283.5,4
16069.16,288.0,2
16069.346,285.0,1
16069.408,288.0,3
16073.996,288.0,1
16074.492,291.0,5
16076.042,296.0,4
16076.259,296.0,1
16077.189,296.0,2
16079.452,296.0,2
16080.134,296.0,1
16080.816,295.0,4
16085.993,292.0,2
16086.21,290.0,3
16087.853,290.0,3
16088.07,290.0,4
16088.101,290.0,1
16091.759,290.0,1
16092.751,288.0,4
16093.774,289.0,1
16095.944,281.0,1
16099.726,286.0,10
16105.74,285.0,3
16106.174,285.0,3
16106.701,287.7,5
16107.91,285.0,1
16111.909,285.0,2
16112.281,284.0,2
16112.343,285.5,4
16112.436,286.0,1
16112.839,286.0,1
16114.792,295.0,2
16115.536,295.5,2
16116.311,294.5,4
16122.046,289.2,5
16125.208,296.0,6
16125.828,290.0,1
16127.006,283.0,3
16129.145,287.0,5
16130.974,290.0,5
16135.159,294.0,4
16135.841,297.0,4
16139.592,297.0,1
16140.615,296.0,2
16140.832,296.0,1
16141.545,295.0,3
16142.661,293.0,5
16146.164,294.0,2
16146.257,292.5,4
16150.442,297.0,1
16150.597,289.7,4
16152.798,287.0,3
16160.3,292.0,4
16161.044,293.0,1
16163.307,289.0,1
16164.268,287.0,1
16164.392,289.0,2
16165.291,287.0,1
16165.322,286.5,5
16166.748,287.0,3
16166.779,288.7,4
16170.902,289.0,1
16171.491,289.0,1
16173.351,290.0,5
16174.064,291.0,2
16175.087,292.0,5
16183.55,295.0,2
16185.317,296.0,4
16187.084,295.0,1
16188.107,294.0,2
16188.541,289.0,3
16189.099,291.0,2
16190.029,291.0,5
16191.517,292.0,2
16195.547,295.0,1
16200.941,291.5,2
16201.468,290.0,2
16202.956,290.0,3
16203.049,290.0,3
16204.382,290.0,1
16210.861,296.0,1
16213.093,295.0,3
16214.271,294.0,2
16214.612,294.0,4
16214.798,287.5,5
16216.813,293.0,4
16219.696,290.0,4
16224.501,291.0,1
16224.873,291.0,2
16225.338,291.0,3
16226.95,290.0,4
16227.911,291.0,5
16233.925,288.3,4
16237.614,288.0,4
16238.73,288.5,5
16243.256,296.0,1
16245.798,294.0,2
16245.953,294.0,3
16246.604,294.0,5
16246.914,294.0,2
16250.572,293.0,2
16250.603,292.0,2
16251.905,295.0,3
16253.021,295.0,1
16255.067,295.0,1
16260.492,295.0,1
16261.267,294.0,3
16262.879,294.0,1
16263.282,293.0,2
16263.654,292.0,2
16265.514,291.0,2
16267.405,289.0,5
16268.18,290.0,2
16268.49,289.0,1
16272.396,289.0,1
16275.465,290.0,1
16277.945,292.0,2
16278.72,291.0,2
16279.278,289.0,3
16279.836,289.0,3
16280.022,286.0,4
16282.626,284.0,4
16293.135,290.0,5
16295.15,290.0,1
16295.274,290.5,2
16295.863,289.0,5
16300.947,292.5,5
16304.171,289.5,3
16305.473,289.0,4
16305.969,289.0,4
16307.519,286.0,3
16309.131,286.0,2
16310.402,287.0,1
16314.153,293.0,3
16314.556,286.0,2
16317.315,289.0,1
16317.997,285.0,1
16318.958,289.0,2
16319.268,288.0,2
16321.531,288.0,2
16321.841,286.5,3
16328.692,285.0,3
16332.195,284.0,3
16333.032,284.0,3
16334.644,284.0,3
16335.667,283.0,1
16338.674,281.0,1
16339.914,279.0,1
16341.03,281.5,2
16343.51,283.0,2
16344.719,288.0,3
16346.052,288.0,2
16346.641,289.0,3
16347.168,288.0,5
16347.974,289.0,1
16348.749,292.0,3
16349.4,292.0,2
16349.524,287.0,2
16353.182,291.0,1
16354.143,288.0,3
16357.863,288.0,3
16363.598,291.0,3
16366.698,288.0,1
16366.946,287.0,3
16369.333,284.0,1
16369.984,285.0,3
16372.03,284.0,3
16373.487,284.0,4
16376.339,283.0,3
16376.866,282.5,4
16380.679,279.0,3
16381.609,284.0,3
16383.531,285.0,3
16383.872,277.0,2
16384.616,285.0,1
16394.443,281.5,4
16395.249,283.0,1
16395.404,284.0,5
16400.457,282.0,1
16401.356,280.5,5
16401.821,282.0,5
16402.1,283.0,2
16402.596,284.0,3
16404.363,288.0,1
16405.2,288.0,2
16406.409,287.0,3
16406.967,289.0,6
16409.137,295.0,3
16409.695,293.0,2
16412.051,285.7,5
16413.415,285.0,2
16414.562,285.0,4
16418.623,285.0,2
16419.646,287.0,3
16420.018,276.0,2
16421.878,287.0,4
16423.428,280.0,3
16425.753,279.0,1
16426.156,283.2,11
16426.621,286.0,1
16427.148,286.0,2
16428.543,283.0,1
16429.163,283.5,3
16430.093,283.0,3
16430.403,283.0,2
16430.837,284.0,1
16431.116,285.0,4
16433.472,294.0,3
16433.503,287.0,4
16434.371,295.0,1
16435.797,287.0,2
16436.603,288.0,2
16437.812,285.0,4
16438.06,284.0,4
16439.331,285.0,2
16442.71,289.0,1
16443.051,287.0,1
16447.67,283.0,1
16448.631,287.0,3
16450.615,286.0,1
16450.739,280.0,3
16453.002,280.0,1
16454.18,283.0,1
16455.513,281.0,1
16455.947,283.0,1
16456.288,283.0,2
16457.838,283.5,4
16459.326,291.0,1
16460.752,290.0,1
16463.294,290.0,5
16464.317,290.0,3
16465.061,291.0,1
16466.89,290.0,2
16467.572,289.0,1
16467.882,288.0,1
16471.571,293.0,2
16476.624,290.0,2
16477.523,291.0,1
16477.554,288.3,5
16478.267,287.0,2
16479.662,288.0,1
16480.561,286.0,3
16481.615,286.0,5
16483.94,288.0,5
16489.706,289.0,1
16490.915,286.0,1
16491.008,287.0,1
16493.023,287.5,5
16494.945,286.0,1
16496.495,288.0,3
16496.619,281.0,1
16497.425,281.0,1
16499.378,295.3,4
16500.432,296.0,2
16504.276,281.0,1
16504.338,281.0,1
16504.586,284.0,1
16507.469,291.0,1
16507.686,288.5,4
16509.856,286.0,1
16510.786,294.0,6
16511.84,288.0,1
16511.871,288.0,5
16514.816,290.0,1
16520.489,295.0,2
16521.45,295.0,1
16522.101,295.0,1
16522.535,295.0,1
16522.876,295.0,1
16524.333,295.0,1
16524.953,295.0,2
16526.348,294.5,3
16528.239,296.0,2
16530.254,296.0,1
16532.796,294.0,1
16533.602,293.0,3
16537.632,291.0,5
16537.694,289.0,3
16537.756,288.0,1
16539.74,287.0,3
16540.267,290.0,1
16540.67,288.0,1
16541.228,286.0,3
16542.344,289.0,1
16543.243,288.0,1
16544.235,288.0,1
16548.885,290.0,4
16554.899,290.0,1
16555.953,290.0,1
16559.363,286.7,5
16561.13,286.0,2
16561.161,286.0,4
16562.091,288.0,1
16562.184,285.0,3
16562.556,285.0,4
16563.114,285.0,1
16565.811,284.5,7
16567.144,283.5,3
16568.26,288.0,1
16576.258,291.0,3
16576.661,288.5,3
16579.761,289.5,5
16582.458,291.0,1
16584.628,289.0,3
16586.705,290.0,2
16587.48,289.5,5
16588.689,294.0,5
16590.394,286.0,4
16595.726,282.0,2
16596.284,281.0,5
16599.105,285.0,1
16599.787,286.8,7
16601.089,284.0,3
16601.12,283.0,2
16602.267,284.0,1
16605.367,291.0,1
16605.46,292.0,2
16610.11,291.0,1
16611.381,291.0,1
16613.117,289.5,3
16616.248,289.0,1
16616.899,287.0,1
16622.417,282.5,5
16623.037,288.0,1
16623.254,282.0,2
16626.354,279.0,1
16627.377,278.0,3
16628.121,283.0,3
16629.64,285.0,1
16630.043,284.0,1
16632.616,288.0,3
16632.709,290.0,1
16633.453,290.0,3
16633.949,288.0,1
16634.786,290.0,3
16636.15,291.0,4
16637.762,287.0,1
16640.552,279.0,1
16643.745,278.0,4
16644.768,276.0,3
16646.597,284.5,3
16647.155,288.0,1
16647.279,289.0,2
16652.735,289.0,1
16653.603,289.0,1
16654.316,288.0,1
16655.897,286.0,2
16658.563,276.0,1
16660.02,276.0,3
16662.004,282.7,6
16662.469,284.5,2
16664.484,286.0,5
16665.197,288.0,2
16665.724,286.0,1
16667.15,286.0,1
16667.801,286.0,4
16668.793,286.0,2
16669.568,286.5,2
16670.25,288.5,4
16672.327,283.0,2
16672.668,284.0,3
16674.59,281.0,4
16674.776,282.0,3
16679.953,285.5,3
16680.976,278.0,3
16682.061,277.0,1
16685.564,285.0,1
16687.114,284.0,2
16687.765,284.0,2
16688.695,285.0,2
16689.439,287.0,3
16689.47,288.0,1
16691.95,288.0,3
16693.872,291.0,1
16696.445,282.0,2
16697.964,284.0,4
16705.807,283.3,5
16707.853,285.3,7
16708.225,284.0,1
16708.597,289.0,5
16709.279,291.0,5
16710.922,290.0,2
16711.015,291.0,2
16711.976,288.0,3
16713.154,296.5,3
16717.091,291.0,5
16717.866,292.0,2
16718.858,292.0,5
16722.144,294.0,1
16723.911,289.3,5
16725.368,287.0,3
16726.236,288.0,1
16727.259,286.0,4
16730.483,282.0,4
16731.413,283.0,1
16736.652,284.0,3
16736.714,285.0,3
16737.241,286.0,3
16738.822,286.0,5
16739.411,287.0,1
16741.178,278.0,2
16741.271,284.0,2
16741.488,284.0,2
16745.642,277.0,5
16748.928,277.0,1
16749.176,277.0,1
16750.664,281.0,5
16753.919,286.0,4
16756.058,285.0,1
16756.926,280.0,1
16759.933,277.0,1
16760.646,277.0,2
16762.32,277.0,1
16763.002,281.0,2
16764.924,283.5,19
16766.846,289.0,3
16767.373,289.0,4
16767.652,287.0,2
16768.675,287.0,2
16772.178,291.0,3
16773.232,291.0,1
16777.665,290.0,3
16779.215,287.3,5
16781.664,285.0,2
16784.919,285.0,1
16785.291,285.0,1
16785.384,286.5,2
16785.508,287.0,3
16787.337,291.0,3
16791.057,293.0,1
16792.545,291.0,4
16793.909,289.0,3
16794.963,287.0,5
16798.001,288.0,3
16798.342,287.5,3
16799.055,289.0,2
16799.768,285.0,1
16800.791,290.5,2
16801.628,292.0,3
16804.108,288.0,3
16805.348,291.0,1
16806.743,291.0,3
16807.177,288.0,2
16808.138,290.0,3
16809.378,288.0,1
16809.812,289.0,2
16810.866,291.0,1
16811.92,288.0,2
16813.532,289.0,2
16813.625,288.0,1
16813.718,288.0,5
16814.586,289.0,2
16815.485,289.0,2
16816.973,278.0,4
16818.368,282.0,1
16821.065,282.0,1
16824.227,282.0,2
16825.994,282.0,1
16830.334,282.0,2
16832.907,286.1,16
16834.953,290.0,2
16835.883,289.0,5
16837.123,289.0,2
16837.34,289.0,1
16838.425,288.0,2
16839.727,290.0,4
16839.975,290.0,1
16841.091,288.0,1
16841.246,288.0,3
16841.68,289.0,1
16851.631,295.0,4
16851.724,291.5,4
16852.189,291.0,2
16853.801,290.0,5
16856.343,289.0,4
16856.498,289.0,1
16857.521,287.0,5
16858.854,288.0,1
16859.505,287.0,3
16860.032,292.0,1
16865.705,296.0,1
16866.697,295.0,3
16867.689,292.5,3
16867.937,287.0,4
16868.96,290.0,1
16869.425,290.0,1
16871.533,297.0,2
16871.874,297.0,5
16873.3,297.0,1
16875.408,291.0,2
16875.935,292.0,1
16876.586,293.0,4
16877.361,292.0,1
16878.694,291.0,1
16878.88,292.0,1
16886.103,295.5,3
16886.909,291.5,4
16887.25,288.0,4
16888.831,291.0,1
16890.846,292.0,5
16891.745,291.5,4
16891.869,288.5,5
16892.179,287.0,3
16896.891,292.0,3
16897.232,292.0,5
16897.728,292.0,2
16898.565,291.0,1
16898.596,289.0,2
16898.968,283.0,1
16899.092,284.0,3
16901.572,278.0,3
16905.292,282.0,6
16907.028,289.0,7
16912.081,297.0,1
16913.135,297.0,3
16917.041,297.0,1
16919.955,293.3,5
16921.102,289.7,5
16926.0,291.5,4
16926.155,289.5,2
16928.449,292.0,4
16930.557,298.0,1
16931.301,293.0,4
16932.417,291.0,1
16932.727,290.0,2
16934.029,288.0,1
16934.339,291.0,1
16934.99,290.5,3
16939.299,287.0,5
16939.826,287.0,1
16942.182,288.0,5
16943.36,284.0,1
16943.515,284.0,2
16943.794,279.0,4
16946.274,278.0,4
16948.382,279.0,4
16951.451,284.5,4
16951.823,286.5,3
16953.28,293.0,3
16953.435,294.0,2
16956.318,295.5,4
16958.24,288.0,5
16960.007,286.0,2
16960.472,286.0,1
16961.216,284.0,2
16961.774,281.0,1
16962.27,281.0,1
16963.138,291.0,1
16963.882,293.0,3
16967.54,291.5,4
16969.586,288.0,9
16970.02,280.0,1
16970.609,280.0,2
16971.849,284.0,2
16972.531,284.0,1
16976.871,293.0,1
16977.057,293.0,5
16980.157,295.0,3
16983.846,294.0,4
16984.962,293.0,2
16985.334,291.0,1
16986.171,291.0,2
16986.264,291.0,3
16986.419,291.0,3
16987.535,291.0,5
16989.581,294.0,3
16990.852,290.0,1
16990.883,290.0,4
16990.945,290.0,1
16993.27,290.0,2
16994.634,288.0,3
16996.401,286.0,1
16996.773,288.0,1
16997.238,287.0,4
17005.918,297.0,1
17008.367,297.0,1
17011.312,295.5,3
17012.366,294.5,3
17014.319,291.0,5
17014.505,291.0,1
17016.272,290.0,4
17017.109,290.0,4
17019.961,297.0,2
17020.023,296.0,5
17020.86,295.0,2
17021.728,295.0,4
17027.029,295.0,2
17027.804,294.0,1
17028.424,289.0,4
17029.819,289.0,5
17030.811,290.0,1
17030.842,290.0,1
17030.873,291.0,1
17031.989,289.0,1
17033.911,289.0,2
17035.027,289.0,4
17038.623,292.0,4
17042.808,294.0,3
17045.164,287.0,1
17045.66,287.0,2
17046.9,287.7,5
17048.698,288.0,2
17048.853,292.0,4
17048.946,286.5,3
17053.596,295.0,1
17054.743,290.0,5
17058.525,289.0,1
17059.579,287.0,1
17065.004,284.0,4
17065.686,285.0,2
17066.461,283.0,1
17068.91,276.0,4
17069.809,278.0,2
17070.491,278.0,1
17071.204,284.0,5
17072.94,280.0,1
17073.126,283.0,3
17075.11,283.0,1
17075.358,282.0,2
17075.885,285.0,3
17079.14,284.0,3
17080.38,288.0,2
17081.0,288.0,2
17084.565,290.0,5
17084.72,290.0,1
17085.774,288.0,2
17088.409,289.0,4
17089.091,291.0,4
17089.215,291.0,1
17092.315,295.0,2
17093.865,295.0,2
17095.694,288.7,5
17096.872,292.0,2
17097.244,289.0,3
17102.08,289.0,5
17102.111,286.0,2
17104.622,287.0,3
17107.908,289.0,5
17108.156,289.0,1
17111.845,294.0,1
17117.642,294.0,1
17118.107,289.0,3
17119.316,289.0,2
17121.982,290.0,3
17122.416,291.0,1
17122.509,292.0,3
17123.408,288.0,1
17124.772,291.0,1
17125.423,287.0,1
17126.632,285.0,1
17127.934,285.0,1
17128.399,284.0,5
17132.739,295.0,4
17133.297,283.0,1
17136.769,282.0,3
17138.164,285.3,4
17141.543,282.0,2
17142.411,282.0,1
17143.093,282.0,2
17144.209,286.0,1
17146.317,278.0,3
17146.751,278.0,2
17148.022,285.0,2
17148.859,286.0,7
17149.2,284.0,2
17149.231,284.0,2
17150.192,290.0,4
17151.339,290.0,1
17152.021,289.0,3
17154.067,288.0,3
17155.028,287.0,2
17155.462,284.0,2
17157.88,283.0,1
17160.763,291.0,2
17162.375,288.0,2
17163.925,282.5,3
17167.831,283.5,4
17169.567,290.0,3
17170.125,285.5,2
17172.326,285.0,1
17174.403,288.5,5
17174.434,288.0,3
17177.131,289.0,1
17179.363,286.0,1
17181.998,287.0,2
17182.649,285.0,3
17183.269,287.5,4
17185.439,290.0,4
17186.431,285.0,1
17186.896,283.0,3
17191.205,287.0,2
17191.422,286.0,3
17191.453,285.0,5
17191.67,285.0,2
17193.561,285.0,1
17195.018,289.0,2
17196.289,289.0,1
17196.32,289.0,2
17196.63,289.0,1
17197.684,288.0,2
17200.877,286.0,5
17203.915,286.0,4
17208.999,292.0,4
17209.123,292.0,2
17209.712,293.0,2
17211.603,287.3,4
17212.099,281.0,1
17212.13,281.0,1
17213.556,279.0,1
17215.075,281.0,1
17215.881,280.0,1
17216.563,283.0,2
17217.803,283.0,4
17222.112,283.0,1
17226.08,282.0,3
17228.405,277.0,1
17228.684,277.0,2
17228.839,284.0,9
17232.001,289.0,1
17232.838,289.5,3
17236.527,290.0,3
17238.759,294.0,3
17239.1,288.7,3
17241.177,287.0,1
17242.417,285.0,2
17244.215,279.0,3
17248.462,281.0,2
17248.865,282.0,3
17250.632,281.0,1
17251.438,279.0,2
17254.693,282.0,2
17255.189,283.0,7
17255.995,286.0,1
17256.584,282.0,3
17257.204,278.0,4
17258.475,283.0,1
17259.064,285.0,4
17259.25,286.5,4
17261.575,287.0,1
17263.249,288.0,1
17267.527,287.0,1
17271.929,277.0,2
17271.96,277.0,4
17273.107,278.0,1
17273.665,277.5,4
17274.874,281.0,2
17275.215,281.5,2
17276.796,282.0,3
17280.175,282.0,2
17280.423,288.0,8
17283.368,287.0,1
17284.794,288.0,3
17284.949,288.0,3
17287.739,283.3,4
17288.204,275.0,1
17290.746,286.0,1
17290.963,286.0,2
17294.125,288.0,3
17295.272,283.0,2
17296.543,281.0,2
17300.945,291.0,2
17301.782,295.0,1
17305.068,294.0,5
17305.843,294.0,1
17306.649,293.0,2
17307.083,287.5,4
17307.393,284.0,2
17310.214,285.3,8
17316.228,283.0,1
17317.623,283.0,3
17320.196,285.0,4
17320.692,285.0,2
17321.25,286.0,2
17324.691,295.0,1
17326.365,292.0,3
17326.458,289.0,1
17328.876,292.0,5
17329.248,289.0,4
17332.255,294.0,2
17333.061,292.0,1
17334.146,290.5,4
17335.076,289.0,2
17335.665,292.0,1
17337.277,289.0,1
17337.711,289.0,1
17338.3,288.0,1
17342.144,294.0,1
17342.392,294.0,5
17345.027,293.0,3
17345.802,287.2,5
17348.809,284.5,2
17353.8,286.0,5
17355.815,287.0,1
17356.528,285.5,4
17357.582,285.0,2
17358.512,286.0,2
17359.101,284.0,1
17360.899,287.0,1
17364.216,286.0,4
17366.479,284.0,4
17367.347,288.0,1
17369.083,286.0,2
17370.199,287.0,2
17371.842,284.0,3
17372.555,285.0,4
17372.679,284.5,4
17374.632,282.5,5
17379.189,283.0,1
17379.282,284.0,1
17379.344,284.0,1
17384.831,287.0,5
17389.078,291.0,2
17389.543,291.5,3
17390.287,288.0,2
17392.829,293.0,2
17396.487,294.0,1
17397.572,289.5,3
17399.618,289.0,5
17401.85,287.0,1
17402.284,290.0,2
17404.268,287.0,3
17407.554,291.0,3
17409.817,286.0,5
17413.506,286.0,1
17417.102,288.0,3
17417.877,288.0,2
17419.303,290.0,3
17424.387,285.0,3
17424.573,284.0,1
17425.224,286.0,1
17425.379,286.0,1
17425.751,286.0,1
17426.774,284.0,4
17428.448,284.0,2
17429.564,285.0,2
17436.198,293.5,5
17436.787,293.0,2
17436.818,292.5,3
17439.701,292.0,3
17440.724,287.0,5
17442.77,286.5,4
17442.832,284.0,5
17447.358,280.0,3
17452.132,280.0,5
17452.783,281.0,3
17456.503,282.0,2
17456.534,282.5,4
17457.061,283.0,1
17457.712,286.0,2
17459.758,279.0,1
17459.944,279.0,1
17464.532,283.0,2
17465.307,288.0,4
17466.051,289.0,1
17468.562,288.0,4
17468.748,289.0,1
17470.329,286.0,5
17470.515,284.0,1
17472.034,288.0,2
17472.158,288.0,2
17473.243,291.0,1
17473.956,294.0,2
17474.08,284.0,1
17474.111,284.0,3
17478.234,289.0,3
17479.35,287.7,4
17483.69,289.0,2
17486.108,287.0,3
17493.362,289.0,1
17494.943,286.0,5
17495.191,286.0,3
17495.656,285.0,1
17495.873,282.3,4
17498.322,284.0,6
17501.112,293.0,4
17503.313,295.0,5
17504.677,293.0,3
17506.878,292.0,3
17508.087,292.0,4
17508.335,292.0,1
17511.931,290.0,4
17511.962,289.5,4
17514.752,289.0,4
17514.969,289.0,4
17517.294,286.0,1
17517.666,286.5,3
17521.262,287.0,2
17522.75,287.0,1
17525.385,294.0,4
17525.85,285.0,1
17528.268,290.0,1
17528.392,289.0,1
17528.795,290.0,1
17530.252,285.3,3
17530.314,285.0,3
17531.275,285.5,5
17532.267,287.0,2
17537.196,284.5,2
17537.444,280.0,1
17537.599,279.0,1
17538.002,284.5,3
17539.397,286.0,3
17544.233,283.0,1
17547.209,288.0,4
17550.185,289.2,11
17550.96,278.0,1
17552.417,276.0,2
17554.68,280.0,2
17554.99,284.0,2
17557.656,283.0,2
17558.4,283.5,2
17559.299,281.0,5
17560.694,284.0,1
17560.88,283.0,1
17561.128,284.0,2
17567.328,276.0,2
17568.847,282.0,1
17569.064,282.0,2
17571.885,281.0,4
17573.931,282.5,2
17574.923,281.0,1
17577.682,280.0,1
17578.643,280.0,1
17582.084,277.0,3
17584.626,279.3,3
17587.106,281.0,2
17587.54,277.0,3
17588.687,279.0,3
17590.268,281.0,2
17590.826,283.0,2
17590.857,283.0,3
17591.57,284.0,7
17592.283,284.0,1
17592.531,283.0,3
17593.058,284.0,1
17593.957,285.0,7
17599.537,276.0,5
17600.405,279.0,2
17601.366,281.0,2
17602.668,282.0,1
17602.854,283.0,2
17603.443,285.0,1
17605.179,290.0,4
17607.411,292.0,2
17607.597,292.0,1
17608.651,286.0,1
17609.922,286.5,5
17610.015,286.0,3
17612.774,287.0,1
17613.394,286.0,1
17614.138,285.0,3
17615.223,285.0,2
17615.285,287.0,3
17615.44,285.0,1
17615.688,289.0,2
17616.215,289.0,4
17616.742,285.0,4
17618.168,285.0,1
17619.873,285.0,1
17621.175,283.5,3
17621.516,285.5,4
17622.26,292.0,5
17623.965,281.0,5
17624.616,282.0,2
17626.166,280.5,2
17627.158,282.0,1
17631.312,293.0,4
17631.622,290.0,4
17631.715,285.0,3
17632.459,285.0,1
17633.73,283.0,2
17633.792,285.0,2
17634.505,278.0,1
17636.334,275.0,3
17639.899,285.0,1
17640.054,283.0,4
17642.72,279.0,1
17643.03,278.0,1
17643.123,277.0,4
17644.022,276.0,1
17644.952,278.0,3
17645.262,281.0,4
17649.075,282.0,4
17650.16,283.0,4
17650.47,284.0,1
17651.555,285.0,2
17653.477,285.0,2
17653.88,285.0,1
17654.562,282.0,5
17659.429,281.5,4
17661.506,280.0,2
17663.893,279.8,10
17664.761,283.0,1
17669.194,284.0,2
17669.752,284.0,2
17669.814,286.0,1
17670.868,289.0,3
17673.844,289.0,3
17674.433,289.0,2
17674.991,289.0,1
17676.417,285.0,1
17677.843,285.0,4
17679.641,285.0,4
17679.92,289.0,3
17686.12,293.0,3
17686.523,290.5,3
17686.802,289.0,4
17688.383,289.5,3
17689.375,286.0,2
17691.917,294.0,1
17692.847,294.0,1
17693.064,288.0,5
17693.653,285.0,3
17695.513,284.0,4
17696.319,284.0,5
17696.598,285.0,4
17701.496,291.0,4
17703.914,292.0,2
17706.704,291.0,5
17708.967,294.0,2
17709.06,290.0,4
17711.85,288.0,1
17712.718,285.0,2
17712.997,285.0,4
17713.307,286.0,3
17715.725,281.5,4
17718.825,285.0,5
17719.352,285.0,3
17722.7,290.0,4
17726.42,293.0,1
17729.582,293.0,5
17730.822,288.5,4
17732.992,287.0,3
17733.457,287.0,1
17733.55,287.0,1
17733.829,288.0,1
17733.922,287.0,3
17735.317,287.5,2
17738.479,288.0,2
17739.905,288.0,2
17741.052,288.0,3
17741.424,284.8,5
17741.455,284.0,5
17744.307,284.0,1
17744.772,286.0,4
17746.818,290.0,5
17750.197,287.0,3
17753.483,291.5,3
17757.606,285.0,3
17758.381,284.0,1
17759.59,284.0,4
17760.551,287.0,8
17761.45,282.5,3
17762.721,281.0,1
17762.814,282.0,5
17763.496,286.0,1
17765.728,281.0,1
17767.34,280.0,2
17768.518,279.0,2
17771.215,293.0,1
17774.656,293.0,3
17775.152,292.0,3
17777.756,286.5,4
17777.818,286.0,3
17778.655,286.0,1
17779.12,285.0,1
17779.802,287.0,1
17780.639,285.0,3
17781.6,284.0,1
17781.848,284.0,1
17783.956,284.0,1
17784.08,287.0,7
17785.661,279.0,1
17787.273,280.0,1
17787.428,279.0,2
17788.358,280.0,1
17791.148,281.0,2
17791.334,287.0,2
17792.574,278.0,3
17795.55,274.0,3
17798.03,277.0,1
17802.215,287.0,2
17802.277,287.5,3
17803.486,293.0,4
17806.555,292.5,5
17807.299,292.0,4
17808.756,283.0,1
17810.554,283.5,2
17813.499,285.0,2
17813.53,285.0,2
17813.871,285.0,2
17815.793,286.5,4
17822.582,281.0,2
17822.706,281.0,1
17822.923,281.0,5
17822.985,275.5,3
17825.0,281.0,6
17825.682,283.0,1
17827.635,285.0,2
17828.286,285.0,3
17828.875,284.0,3
17831.789,283.0,2
17832.905,284.0,1
17833.122,285.0,6
17834.951,285.0,2
17835.323,282.0,1
17836.749,285.0,1
17837.028,283.0,3
17837.741,285.0,1
17838.361,282.0,3
17843.228,276.0,2
17845.522,276.0,1
17846.142,279.0,5
17848.002,280.0,3
17849.428,280.0,5
17849.893,281.0,1
17851.784,287.7,8
17852.869,292.0,1
17856.992,290.0,2
17857.24,289.0,5
17859.441,284.0,1
17860.154,283.0,5
17860.96,287.0,4
17867.408,290.0,2
17868.214,290.0,1
17870.911,291.0,5
17871.934,287.0,2
17878.506,293.0,2
17878.909,292.0,4
17881.079,290.0,2
17883.497,290.0,3
17884.272,290.0,2
17886.938,289.0,5
17887.279,289.0,1
17890.999,291.0,2
17891.588,291.0,3
17892.084,287.0,1
17893.169,288.0,2
17894.44,289.0,1
17894.905,290.0,1
17896.3,286.0,3
17902.407,288.0,1
17904.267,286.0,1
17905.352,286.0,4
17908.7,284.3,5
17910.374,288.5,5
17910.901,283.5,5
17911.459,283.0,5
17916.171,285.0,5
17916.295,287.0,1
17917.008,285.0,1
17918.279,284.5,3
17921.534,283.0,5
17921.782,283.0,1
17921.813,283.0,1
17923.704,284.0,5
17925.285,287.0,4
17926.37,287.0,3
17927.021,286.5,3
17930.462,285.0,4
17935.112,285.0,3
17940.072,289.0,1
17940.63,289.0,1
17942.087,288.0,1
17944.443,283.0,5
17944.722,283.0,3
17945.993,282.5,3
17947.915,281.0,5
17950.023,278.0,3
17952.813,281.0,4
17953.371,284.0,1
17953.402,279.0,2
17956.316,285.0,2
17959.354,286.0,2
17959.509,285.0,1
17961.493,287.0,2
17961.741,284.3,4
17965.058,291.0,4
17966.98,292.0,5
17972.808,291.0,1
17977.737,293.0,2
17980.589,292.0,4
17983.162,291.5,3
17985.859,290.5,5
17986.882,287.5,5
17988.742,283.0,2
17990.323,287.0,1
17991.687,277.0,2
17993.237,278.0,2
17996.213,279.0,1
17996.523,278.0,3
17997.577,280.0,1
17998.507,281.0,2
17999.84,281.0,1
18003.56,275.0,1
18005.048,280.0,5
18005.141,281.3,7
18011.248,287.5,2
18011.899,291.0,2
18013.728,293.0,1
18014.658,293.0,3
18019.463,291.0,2
18021.23,288.5,4
18025.26,286.0,3
18026.469,283.0,2
18026.593,283.0,1
18027.957,281.0,4
18030.592,281.0,2
18030.685,282.0,2
18031.894,279.0,3
18034.405,282.0,3
18037.133,278.0,1
18037.505,277.0,3
18039.458,282.3,8
18042.434,286.0,1
18045.627,286.0,2
18045.751,283.0,4
18047.828,284.0,2
18048.014,284.0,2
18049.626,290.0,2
18050.866,285.0,1
18052.943,290.0,5
18054.679,287.0,2
18057.066,293.0,3
18057.221,285.0,2
18058.399,290.0,2
18058.771,283.0,2
18061.716,287.0,1
18061.902,288.0,2
18062.491,286.0,2
18062.739,286.0,3
18063.514,285.0,1
18064.754,282.0,2
18065.002,283.0,1
18071.481,282.0,2
18071.574,282.0,2
18078.518,278.0,2
18078.673,277.0,5
18082.207,280.0,1
18083.726,279.0,3
18084.377,281.0,1
18085.586,286.0,1
18086.237,286.0,4
18087.353,284.5,3
18087.601,282.0,2
18088.686,286.0,5
18091.91,284.0,5
18092.933,286.0,4
18095.661,286.5,2
18096.901,282.0,3
18098.761,283.0,5
18099.97,282.0,2
18104.806,282.0,2
18105.55,282.0,2
18106.883,282.0,2
18110.355,292.0,1
18111.657,287.0,4
18112.897,285.0,5
18118.198,283.5,5
18121.112,283.5,5
18122.755,282.0,5
18123.065,283.0,5
18126.165,282.0,3
18126.723,282.0,4
18130.784,289.5,2
