,ARIMA Forecast Average Mid-Price,Actual Mid-Price,ARIMA Forecast Average Bid-Ask Spread,Actual Bid-Ask Spread,RSI,True Trading Signals,ARIMA Trading Signal
6153,150.3543223153327,169.08,66.18883798731358,117.6,169.08,Sell,Hold
6154,138.37572746242364,138.88,71.34590294075085,55.52,138.88,Hold,Hold
6155,149.53186027228926,128.19,55.55327228267079,35.57,128.19,Buy,Hold
6156,145.42232557799684,137.91,53.78784439812389,56.45,137.91,Hold,Hold
6157,139.48398216148075,134.65,54.21798670701914,49.15,134.65,Hold,Hold
6158,138.35777885982105,138.78,52.44918355875181,58.59,138.78,Hold,Hold
6159,137.97766750186338,138.42,54.0250899442198,55.78,138.42,Hold,Hold
6160,131.08962606857585,131.18,52.491947570829346,41.2,131.18,Hold,Hold
6161,136.35824557527548,133.12,53.124840843004165,43.73,133.12,Hold,Hold
6162,134.87177186012252,142.61,53.63735527199667,65.0,142.61,Sell,Hold
6163,134.85380642000536,128.01,52.81625305333434,38.53,128.01,Hold,Hold
6164,137.36243658527047,150.59,56.09053967005233,79.52,150.59,Hold,Hold
6165,137.94784568230608,124.68,53.90185120906635,32.88,124.68,Buy,Hold
6166,137.27037858904401,139.61,51.84613111179675,59.57,139.61,Hold,Hold
6167,134.09455755128093,135.43,50.541966874302545,51.65,135.43,Hold,Hold
6168,136.94524171292892,153.67,55.2137573735421,85.25,153.67,Sell,Hold
6169,137.67785112213133,148.04,74.77124222010595,76.64,148.04,Hold,Hold
6170,136.87655195336737,131.22,53.4701659702456,42.87,131.22,Buy,Hold
6171,138.67843378251987,130.31,55.449681616968505,38.66,130.31,Hold,Hold
6172,137.92356550315142,147.19,57.80494330457232,79.18,147.19,Sell,Hold
6173,137.92368302056283,127.85,55.39312197323335,33.62,127.85,Buy,Hold
6174,136.48609010921996,144.78,53.280196855148176,74.5,144.78,Sell,Hold
6175,137.82643091745643,149.52,59.52229823806408,76.52,149.52,Hold,Hold
6176,139.1787097664713,117.95,59.213173870661045,18.23,117.95,Buy,Hold
6177,139.04413007008733,130.84,57.807449728209846,44.0,130.84,Hold,Hold
6178,128.70949912462657,131.42,55.83422589638754,43.69,131.42,Hold,Hold
6179,129.06855586471323,138.97,54.8514292150331,57.24,138.97,Hold,Hold
6180,130.17664491525068,133.23,55.131839843258774,47.77,133.23,Hold,Hold
6181,130.9606945561462,128.46,41.39155210878113,40.32,128.46,Hold,Hold
6182,132.90258356403015,137.92,47.33478354990096,57.97,137.92,Hold,Hold
6183,133.05071197831253,143.59,55.41516405496675,70.88,143.59,Sell,Hold
6184,136.5980441374175,143.64,54.919095722979556,64.87,143.64,Hold,Hold
6185,139.5233183692085,132.04,55.11448758119637,44.74,132.04,Buy,Hold
6186,137.14537611326676,135.78,55.039205964123596,51.19,135.78,Hold,Hold
6187,140.03792994078657,141.11,55.903594018272074,62.08,141.11,Sell,Hold
6188,136.22995956618615,127.65,51.9278130498051,35.67,127.65,Buy,Hold
6189,136.46000696388163,129.9,51.69930617807137,40.01,129.9,Hold,Hold
6190,135.36484647632741,144.0,52.57490108932118,68.11,144.0,Sell,Hold
6191,135.65253037135454,131.97,52.421814690965824,46.1,131.97,Buy,Hold
6192,135.495415116007,137.76,52.571657998546435,59.74,137.76,Hold,Hold
6193,134.74416711164992,144.76,53.51796618545866,68.18,144.76,Hold,Hold
6194,147.7945515794989,144.95,53.39099067070208,68.11,144.95,Sell,Hold
6195,137.7054997120892,132.27,54.36563545119893,46.82,132.27,Buy,Hold
6196,149.69378779890712,162.95,68.40148090834423,105.61,162.95,Sell,Hold
6197,147.29065936255734,136.0,64.62472889443664,51.17,136.0,Hold,Hold
6198,140.06266378646896,129.04,56.355829602720675,38.59,129.04,Buy,Hold
6199,137.6719738958331,133.92,55.939410806870214,48.17,133.92,Hold,Hold
6200,137.88075078745487,133.48,55.906376235274976,49.95,133.48,Hold,Hold
6201,123.36399088272887,130.37,56.06879850970584,39.48,130.37,Hold,Hold
6202,137.79680427499983,148.38,56.30612500258307,77.26,148.38,Sell,Hold
6203,137.69795721222755,139.05,56.8755852176313,57.43,139.05,Hold,Hold
6204,137.72313143852375,146.62,55.743682356469854,72.63,146.62,Hold,Hold
6205,138.8814419913054,145.61,58.30973428527865,74.42,145.61,Hold,Hold
6206,139.6743871539138,153.08,65.75567856495154,89.6,153.08,Hold,Hold
6207,137.78065504091086,130.47,60.20805927192852,45.84,130.47,Buy,Hold
6208,139.0127210715888,142.15,59.08563464473404,64.08,142.15,Hold,Hold
6209,141.15729436294197,141.05,62.793288375128235,59.42,141.05,Hold,Hold
6210,139.6079250172921,141.77,60.00831705584856,60.91,141.77,Hold,Hold
6211,141.42936331249052,152.8,63.69096772876452,84.8,152.8,Sell,Hold
6212,141.27585582941887,135.46,62.800785008529814,51.83,135.46,Hold,Hold
6213,140.97154147212672,130.78,62.27114003142975,43.48,130.78,Buy,Hold
6214,139.53709457011337,129.26,60.19075693182126,41.71,129.26,Hold,Hold
6215,140.52185881143834,141.71,61.42562137271646,62.77,141.71,Hold,Hold
6216,138.8906684808352,135.68,54.87587497657078,53.29,135.68,Hold,Hold
6217,137.9211888715593,134.33,53.21844825640487,51.49,134.33,Hold,Hold
6218,139.03375022070236,135.73,55.12224595591393,55.25,135.73,Hold,Hold
6219,139.30612153461544,140.44,59.69091099046311,59.64,140.44,Hold,Hold
6220,140.05553434942937,142.9,59.02943317851957,67.6,142.9,Sell,Hold
6221,138.74602520692105,138.0,57.90979392794907,55.46,138.0,Hold,Hold
6222,140.09032396811426,145.82,61.16620424454703,72.47,145.82,Hold,Hold
6223,138.1215255568626,128.31,56.592221387580125,36.64,128.31,Buy,Hold
6224,138.12890544003804,133.71,59.51358547467587,45.73,133.71,Hold,Hold
6225,137.97646014269463,134.63,53.39140490072748,47.46,134.63,Hold,Hold
6226,137.37191102839012,132.07,55.456428154817786,42.88,132.07,Hold,Hold
6227,136.4416956654183,135.39,52.75714743710391,50.73,135.39,Hold,Hold
6228,137.7831448640199,140.04,55.40769016568957,59.29,140.04,Hold,Hold
6229,137.2734348765618,136.81,54.69873671072183,57.05,136.81,Hold,Hold
6230,137.35789467840755,138.74,55.1372126393682,57.72,138.74,Hold,Hold
